Title,Link,Views,Replies,Date,Labels
,https://sanctioned-suicide.net/threads/how-long-did-it-take-you-to-realize-that-it-gets-better-is-a-lie.174740/,,,,['']
,https://sanctioned-suicide.net/threads/double-suicide-but-i-have-no-one.175435/,,,,['']
,https://sanctioned-suicide.net/threads/helium-cylindre-without-flowmeter.174486/,,,,['']
,https://sanctioned-suicide.net/threads/eebd.175126/,,,,['none']
,https://sanctioned-suicide.net/threads/suicide-attempt.175445/,,,,['none']
,https://sanctioned-suicide.net/threads/about-loneliness.175443/,,,,['']
,https://sanctioned-suicide.net/threads/i-want-ask-for-advice-using-certain-pills.175399/,,,,['']
,https://sanctioned-suicide.net/threads/night-night-method.175437/,,,,['none']
,https://sanctioned-suicide.net/threads/what-drugs-are-unsafe-with-sn.175375/,,,,['']
,https://sanctioned-suicide.net/threads/scum-ppl.175278/,,,,['']
,https://sanctioned-suicide.net/threads/news-on-the-availability-of-n-in-latin-america.174639/,,,,['none']
,https://sanctioned-suicide.net/threads/i-need-a-tips-for-my-suicide.175403/,,,,['']
,https://sanctioned-suicide.net/threads/apple-seeds-cyanide-poisoning-works.173872/,,,,['']
,https://sanctioned-suicide.net/threads/im-so-stupid.175427/,,,,['']
,https://sanctioned-suicide.net/threads/dont-want-to-upset-family-or-partner.175368/,,,,['none']
,https://sanctioned-suicide.net/threads/when.175422/,,,,['none']
,https://sanctioned-suicide.net/threads/i-think-i-might-try-an-alt-version-of-bye-bye.175369/,,,,['']
,https://sanctioned-suicide.net/threads/want-ctb-need-help-any-one-in-canada.172539/,,,,['']
,https://sanctioned-suicide.net/threads/friend-pushing-me-to-get-new-job.175316/,,,,['']
,https://sanctioned-suicide.net/threads/i-really-fucking-hate-life.175120/,,,,['']
,https://sanctioned-suicide.net/threads/how-suicidal-do-you-consider-yourself-at-the-moment-as-a-percentage.170835/,,,,['none']
,https://sanctioned-suicide.net/threads/let-me-die.175374/,,,,['none']
,https://sanctioned-suicide.net/threads/story.175417/,,,,['']
,https://sanctioned-suicide.net/threads/is-there-a-painless-way-to-cut-off-body-parts-before-passing.175321/,,,,['']
,https://sanctioned-suicide.net/threads/farewell-letter-question.175414/,,,,['none']
,https://sanctioned-suicide.net/threads/suspension-hanging-backpack-with-rocks-needed.175360/,,,,['none']
,https://sanctioned-suicide.net/threads/detachment-and-love.175418/,,,,['']
,https://sanctioned-suicide.net/threads/im-numb-to-my-own-bus-but-others-getting-on-fuxks-me-up-help.175371/,,,,['']
,https://sanctioned-suicide.net/threads/we-are-misunderstood.175416/,,,,['none']
,https://sanctioned-suicide.net/threads/hitting-brainstem.175400/,,,,['']
,https://sanctioned-suicide.net/threads/new-job-soon-but-still-wanna-ctb.175270/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-here-from-india.110406/,,,,['none']
,https://sanctioned-suicide.net/threads/getting-sn-tips.173285/,,,,['none']
,https://sanctioned-suicide.net/threads/i-do-not-want-to-work-anymore.174517/,,,,['']
,https://sanctioned-suicide.net/threads/im-tired.175398/,,,,['']
,https://sanctioned-suicide.net/threads/a-cry-for-help-no-one-wants-to-die.175345/,,,,['none']
,https://sanctioned-suicide.net/threads/tips-please.175294/,,,,['none']
,https://sanctioned-suicide.net/threads/buying-n-in-peru-nov-2023-personal-experience.143453/,,,,['']
,https://sanctioned-suicide.net/threads/what-do-you-do-when-you-get-constantly-shamed-humiliated-and-insulted-by-others.175389/,,,,['none']
,https://sanctioned-suicide.net/threads/he-said-he-doesnt-love-me-anymore-so-i-finally-ordered-sn.175373/,,,,['']
,https://sanctioned-suicide.net/threads/does-anyone-know-of-any-sn-sources-that-ship-to-the-us.175391/,,,,['none']
,https://sanctioned-suicide.net/threads/death-march.175341/,,,,['none']
,https://sanctioned-suicide.net/threads/you-know-life-is-shit-when-youre-on-sasu-on-your-birthday.171144/,,,,['']
,https://sanctioned-suicide.net/threads/gas-from-a-gas-grill.175220/,,,,['none']
,https://sanctioned-suicide.net/threads/i-was-jailed-on-a-mental-asylum-for-8-months-for-my-cbt-attempt-i-just-left-yesterday.174544/,,,,['']
,https://sanctioned-suicide.net/threads/catched-the-bus-goodbye.171321/,,,,['none']
,https://sanctioned-suicide.net/threads/has-any-else-been-described-as-either-mean-rude-or-pessimistic.175327/,,,,['']
,https://sanctioned-suicide.net/threads/should-i-leave-a-note-for-my-parents.175254/,,,,['']
,https://sanctioned-suicide.net/threads/what-evidence-is-needed-to-trust-an-od.175355/,,,,['']
,https://sanctioned-suicide.net/threads/would-you-still-dislike-prolifers-if-they-did-not-agitate-against-the-right-to-die-movement-stop-the-right-do-die.174121/,,,,['none']
,https://sanctioned-suicide.net/threads/ive-finally-decided-to-do-it-anxious-as-fuck-now.175266/,,,,['']
,https://sanctioned-suicide.net/threads/will-it-be-painful-to-attempt-sn-without-benzos.166249/,,,,['none']
,https://sanctioned-suicide.net/threads/exit-int-vancouver-chapter-canada.175378/,,,,['none']
,https://sanctioned-suicide.net/threads/today-my-caffeine-arrived.64092/,,,,['']
,https://sanctioned-suicide.net/threads/ctb-mode-possibly-decided.175362/,,,,['']
,https://sanctioned-suicide.net/threads/stabilizing-my-friend-before-leaving.175319/,,,,['none']
,https://sanctioned-suicide.net/threads/a-talk.175366/,,,,['']
,https://sanctioned-suicide.net/threads/may-have-just-taken-an-accidental-bus-ride.175187/,,,,['']
,https://sanctioned-suicide.net/threads/was-so-close-sn.173411/,,,,['']
,https://sanctioned-suicide.net/threads/activities-things-i-could-to-do-to-relax.175021/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-still-have-lw-sn.175269/,,,,['none']
,https://sanctioned-suicide.net/threads/at-what-temperature-should-sn-be-stored.175268/,,,,['none']
,https://sanctioned-suicide.net/threads/last-month-i-think-im-going-to-give-up-trying-to-be-remembered.174075/,,,,['']
,https://sanctioned-suicide.net/threads/why-do-you-want-to-die-answer-with-three-words-only.53661/,,,,['none']
,https://sanctioned-suicide.net/threads/why-is-life-so-hard.175353/,,,,['']
,https://sanctioned-suicide.net/threads/tonight-it-was-a-terrible-night.174964/,,,,['none']
,https://sanctioned-suicide.net/threads/betrayed-by-my-best-friend.175337/,,,,['']
,https://sanctioned-suicide.net/threads/im-bored.174842/,,,,['']
,https://sanctioned-suicide.net/threads/i-wish-to-end-my-life-here.169235/,,,,['']
,https://sanctioned-suicide.net/threads/how-does-one-test-sn.175351/,,,,['none']
,https://sanctioned-suicide.net/threads/what-does-a-seizure-feels-like.175342/,,,,['none']
,https://sanctioned-suicide.net/threads/if-you-could-ctb-in-any-place-in-the-world-where-would-that-be.175340/,,,,['']
,https://sanctioned-suicide.net/threads/accidentally-failed-a-suicide-screener.175310/,,,,['']
,https://sanctioned-suicide.net/threads/is-it-possible-to-aquire-sn-on-the-clear-net.169174/,,,,['']
,https://sanctioned-suicide.net/threads/why-am-i-feeling-bad-when-things-are-finally-good-for-me.175350/,,,,['']
,https://sanctioned-suicide.net/threads/how-much-pills-paracetamol-do-i-need-for-ctb.175300/,,,,['']
,https://sanctioned-suicide.net/threads/baclofen-overdose-other-meds.175347/,,,,['']
,https://sanctioned-suicide.net/threads/second-thread-about-caffeine-powder-pills.139739/,,,,['']
,https://sanctioned-suicide.net/threads/i-dont-know-what-to-do.175078/,,,,['']
,https://sanctioned-suicide.net/threads/i-hate-my-parents-for-making-me-so-fucking-ugly.174716/,,,,['']
,https://sanctioned-suicide.net/threads/ways-of-making-peace-with-dying.5212/,,,,['none']
,https://sanctioned-suicide.net/threads/twist-of-faith.175335/,,,,['none']
,https://sanctioned-suicide.net/threads/caffeine-powder-overdose.175235/,,,,['none']
,https://sanctioned-suicide.net/threads/do-you-resent-your-parents-for-bringing-you-into-this-life.132033/,,,,['none']
,https://sanctioned-suicide.net/threads/the-ethics-of-suicide-and-my-flirtations-with-death-pretty-venty.175326/,,,,['']
,https://sanctioned-suicide.net/threads/im-a-fucking-disappointment.175304/,,,,['']
,https://sanctioned-suicide.net/threads/lily-of-the-valley-tea.175338/,,,,['']
,https://sanctioned-suicide.net/threads/i-am-going-to-ctb-on-saturday.175197/,,,,['none']
,https://sanctioned-suicide.net/threads/life-is-so-much-better-now-but-these-feelings-will-never-go-away.175336/,,,,['none']
,https://sanctioned-suicide.net/threads/opioid-users-support-group.175221/,,,,['']
,https://sanctioned-suicide.net/threads/curious-about-the-experience-of-sn.175331/,,,,['none']
,https://sanctioned-suicide.net/threads/food-grade-sn.175333/,,,,['none']
,https://sanctioned-suicide.net/threads/do-you-think-a-person-would-100-ctb-if-they-tried-this-method.37622/,,,,['']
,https://sanctioned-suicide.net/threads/precisando-de-remedios-que-necessitam-de-prescricao-br.175332/,,,,['']
,https://sanctioned-suicide.net/threads/relationship-struggles.175330/,,,,['']
,https://sanctioned-suicide.net/threads/sn-body-position-after-ingestion.175313/,,,,['none']
,https://sanctioned-suicide.net/threads/today-the-bureaucracy-buried-me-deeper.175188/,,,,['none']
,https://sanctioned-suicide.net/threads/life-is-shit.174518/,,,,['']
,https://sanctioned-suicide.net/threads/having-a-way-out-insurance-policy.174781/,,,,['none']
,https://sanctioned-suicide.net/threads/in-24-hours-my-life-imploded.173543/,,,,['']
,https://sanctioned-suicide.net/threads/i-dont-even-have-a-reason.175256/,,,,['']
,https://sanctioned-suicide.net/threads/speaking-with-someone-that-has-hurt-me.175322/,,,,['']
,https://sanctioned-suicide.net/threads/stuffy-bunny.175283/,,,,['']
,https://sanctioned-suicide.net/threads/nobody-around-me-is-real-anyway.174684/,,,,['']
,https://sanctioned-suicide.net/threads/dont-feel-like-a-real-person.175318/,,,,['none']
,https://sanctioned-suicide.net/threads/im-gonna-try-in-2-or-3-days.175314/,,,,['none']
,https://sanctioned-suicide.net/threads/water-in-sn-fast.175312/,,,,['none']
,https://sanctioned-suicide.net/threads/trying-to-obtain-a-firearm-with-a-psychiatric-record-pls-help.163412/,,,,['']
,https://sanctioned-suicide.net/threads/how-can-i-lose-my-fear-of-death.172828/,,,,['']
,https://sanctioned-suicide.net/threads/crossbow-eligible-for-ctb.152375/,,,,['none']
,https://sanctioned-suicide.net/threads/antidepressants-made-me-less-suicidal.173867/,,,,['none']
,https://sanctioned-suicide.net/threads/question-on-sn-storage-opened-once.175307/,,,,['none']
,https://sanctioned-suicide.net/threads/firearm-where-can-i-buy.175301/,,,,['']
,https://sanctioned-suicide.net/threads/sometimes-i-wish-i-was-more-suicidal.174028/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-know-that-im-doing-hanging-correctly.175302/,,,,['none']
,https://sanctioned-suicide.net/threads/so-tired.175296/,,,,['none']
,https://sanctioned-suicide.net/threads/fasting-question.175281/,,,,['none']
,https://sanctioned-suicide.net/threads/tomorrow-may-be-the-day.175299/,,,,['none']
,https://sanctioned-suicide.net/threads/potentially-instantaneous-deaths-that-could-look-like-an-accident.175297/,,,,['none']
,https://sanctioned-suicide.net/threads/regret.175298/,,,,['none']
,https://sanctioned-suicide.net/threads/i-think-im-gonna-ctb-at-a-gun-range.175272/,,,,['none']
,https://sanctioned-suicide.net/threads/sh-discussion-how-to-take-care-of-burns.175291/,,,,['']
,https://sanctioned-suicide.net/threads/study-work-make-an-effort-is-it-worth-all-the-effort-to-have-the-basics.173940/,,,,['']
,https://sanctioned-suicide.net/threads/dont-trust-scamadviser-com.175292/,,,,['none']
,https://sanctioned-suicide.net/threads/a-story-for-the-family.174421/,,,,['none']
,https://sanctioned-suicide.net/threads/my-journey.175282/,,,,['']
,https://sanctioned-suicide.net/threads/i-straight-up-told-my-parents-im-going-to-end-my-life.175275/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-afraid-i-will-change-my-mind.175284/,,,,['none']
,https://sanctioned-suicide.net/threads/made-a-discord-server-focused-on-people-that-will-ctb-in-2024-2025.175290/,,,,['none']
,https://sanctioned-suicide.net/threads/help-with-inert-gas-hose.175280/,,,,['']
,https://sanctioned-suicide.net/threads/failed-attempt-feeling-like-a-total-failure.175285/,,,,['none']
,https://sanctioned-suicide.net/threads/kids-help-preparing-them.175157/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-get-adderall-without-prescription.175085/,,,,['']
,https://sanctioned-suicide.net/threads/fear-about-going-back-to-college.174043/,,,,['none']
,https://sanctioned-suicide.net/threads/autoerotic-suffocation.175244/,,,,['none']
,https://sanctioned-suicide.net/threads/gas-regulator-port-hose.175277/,,,,['']
,https://sanctioned-suicide.net/threads/cosmetic-surgery-has-made-me-ready-to-kill-myself.174963/,,,,['none']
,https://sanctioned-suicide.net/threads/sourcing-ae-from-gp.173327/,,,,['']
,https://sanctioned-suicide.net/threads/overcoming-si.175262/,,,,['']
,https://sanctioned-suicide.net/threads/finally-ordered-sn.175255/,,,,['none']
,https://sanctioned-suicide.net/threads/my-last-spark.175233/,,,,['']
,https://sanctioned-suicide.net/threads/a-painless-method.175067/,,,,['']
,https://sanctioned-suicide.net/threads/ctbing-for-philosophical-reasons.175224/,,,,['']
,https://sanctioned-suicide.net/threads/does-anyone-else-strangle-themselves-as-a-form-of-sh.175248/,,,,['']
,https://sanctioned-suicide.net/threads/i-just-had-what-i-think-was-the-final-conversation-of-my-life-with-someone-i-know-irl.174780/,,,,['none']
,https://sanctioned-suicide.net/threads/i-get-so-irrationally-jealous-when-i-read-about-golden-age-of-hollywood-suicides.160712/,,,,['']
,https://sanctioned-suicide.net/threads/poison-recipes.175258/,,,,['']
,https://sanctioned-suicide.net/threads/should-parents-have-the-right-to-die.172221/,,,,['']
,https://sanctioned-suicide.net/threads/whats-your-preferred-and-least-preferred-ctb-method.175186/,,,,['']
,https://sanctioned-suicide.net/threads/i-have-become-terrified-of-death.175205/,,,,['none']
,https://sanctioned-suicide.net/threads/mental-illness.175253/,,,,['']
,https://sanctioned-suicide.net/threads/4-days-left.175191/,,,,['']
,https://sanctioned-suicide.net/threads/surgery-suicide.174981/,,,,['']
,https://sanctioned-suicide.net/threads/fentanyl-carfentanil-and-xanax.171655/,,,,['none']
,https://sanctioned-suicide.net/threads/remedios-para-ctb-com-sn-pt-br.175252/,,,,['']
,https://sanctioned-suicide.net/threads/the-guilt-of-it-am-i-being-selfish.175246/,,,,['none']
,https://sanctioned-suicide.net/threads/can-anyone-share-last-five-acts-2015-pdf.175250/,,,,['']
,https://sanctioned-suicide.net/threads/worried-about-possible-overdose-side-effects.174559/,,,,['']
,https://sanctioned-suicide.net/threads/theres-no-hope-for-me.175236/,,,,['']
,https://sanctioned-suicide.net/threads/do-i-want-to-die-or-do-i-crave-a-better-life-with-better-circumstances.175245/,,,,['']
,https://sanctioned-suicide.net/threads/diagnosed-with-borderline-personality-disorder.175242/,,,,['']
,https://sanctioned-suicide.net/threads/a-year-since-my-attempt.175239/,,,,['none']
,https://sanctioned-suicide.net/threads/preciso-muito-de-ajuda-acho-que-fiz-uma-cagada-das-grandes-pt-br.174760/,,,,['']
,https://sanctioned-suicide.net/threads/is-this-the-only-community-of-its-kind.173648/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-get-over-fear-of-pain.175234/,,,,['none']
,https://sanctioned-suicide.net/threads/jumping-from-about-100m.174713/,,,,['']
,https://sanctioned-suicide.net/threads/amitriptyline.175230/,,,,['none']
,https://sanctioned-suicide.net/threads/gave-up-completely.160595/,,,,['']
,https://sanctioned-suicide.net/threads/i-have-everything-i-always-wanted-but-im-still-depressed.174978/,,,,['']
,https://sanctioned-suicide.net/threads/i-was-expelled-trying-to-enter-chile.175231/,,,,['']
,https://sanctioned-suicide.net/threads/happiness-is-the-purpose.173326/,,,,['none']
,https://sanctioned-suicide.net/threads/people-who-sh-pain-tolerance.175207/,,,,['']
,https://sanctioned-suicide.net/threads/whats-your-guys-date-to-ctb.175095/,,,,['none']
,https://sanctioned-suicide.net/threads/goodbye-its-time.175123/,,,,['']
,https://sanctioned-suicide.net/threads/my-medication-hasnt-helped-suggestions-welcome.175208/,,,,['']
,https://sanctioned-suicide.net/threads/relatorios-de-caso-sobre-suicidios-utilizando-nitrito-de-sodio-metodo-sn-brasil.168183/,,,,['none']
,https://sanctioned-suicide.net/threads/have-any-of-you-read-the-temptation-of-thanatos-if-so-what-are-your-thoughts-on-it.175074/,,,,['']
,https://sanctioned-suicide.net/threads/how-can-i-stop-arousing-suspicion.175038/,,,,['none']
,https://sanctioned-suicide.net/threads/seeking-for-a-solution.162157/,,,,['']
,https://sanctioned-suicide.net/threads/emptiness.175194/,,,,['none']
,https://sanctioned-suicide.net/threads/nitrogen-click-style-regulator-cga-580.175213/,,,,['']
,https://sanctioned-suicide.net/threads/i-have-no-confidence-in-myself.175212/,,,,['none']
,https://sanctioned-suicide.net/threads/putting-head-into-hippos-mouth.175210/,,,,['none']
,https://sanctioned-suicide.net/threads/someone-just-told-me-that-suicide-is-murder.175108/,,,,['']
,https://sanctioned-suicide.net/threads/affording-ctb.175211/,,,,['']
,https://sanctioned-suicide.net/threads/going-to-text-my-mother-that-im-killing-myself-next-week.175201/,,,,['none']
,https://sanctioned-suicide.net/threads/losing-someone-because-you-dont-want-to-get-better.174250/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-not-feel-anything.175206/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-willing-to-play-devils-advocate-on-why-hanging-full-suspension-short-drop-is-not-the-best-most-reliable-way-to-go.173717/,,,,['none']
,https://sanctioned-suicide.net/threads/does-anyone-here-know-if-dmc-sells-benzos.175204/,,,,['']
,https://sanctioned-suicide.net/threads/when-life-starts-to-feel-like-torture.175159/,,,,['none']
,https://sanctioned-suicide.net/threads/there-is-nothing-left-for-me-and-i-am-ready-to-go.172521/,,,,['']
,https://sanctioned-suicide.net/threads/plot-twist.175019/,,,,['']
,https://sanctioned-suicide.net/threads/change-of-plans.175195/,,,,['none']
,https://sanctioned-suicide.net/threads/broke-a-bone-today-and-it-only-spurred-me-on-further.175163/,,,,['']
,https://sanctioned-suicide.net/threads/how-many-actually-follow-through.175196/,,,,['']
,https://sanctioned-suicide.net/threads/what-i-have-learned-from-my-failed-carbon-monoxide-attempt.172943/,,,,['']
,https://sanctioned-suicide.net/threads/death-is-a-blessing-or-the-piece-that-makes-us-whole.175192/,,,,['none']
,https://sanctioned-suicide.net/threads/feeling-like-im-just-looking-at-other-peoples-lives-and-just.173478/,,,,['none']
,https://sanctioned-suicide.net/threads/health-is-wealth.175144/,,,,['']
,https://sanctioned-suicide.net/threads/cardiac-method-with-no-benzo.175189/,,,,['none']
,https://sanctioned-suicide.net/threads/would-oxys-be-a-good-way-to-ctb-for-an-emetophobe.175185/,,,,['']
,https://sanctioned-suicide.net/threads/what-would-your-tombstone-say.174811/,,,,['none']
,https://sanctioned-suicide.net/threads/my-rope-comes-in-tomorrow.175066/,,,,['']
,https://sanctioned-suicide.net/threads/pew-pew-concerns.175180/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-else-going-to-ctb-because-of-nervous-system-issues.175155/,,,,['none']
,https://sanctioned-suicide.net/threads/suicide-methods.175062/,,,,['none']
,https://sanctioned-suicide.net/threads/falsely-accused-of-sa.174580/,,,,['none']
,https://sanctioned-suicide.net/threads/how-many-of-you-carry-a-nonconformist-attitude.174630/,,,,['none']
,https://sanctioned-suicide.net/threads/i-really-thought-i-was-doing-better.175170/,,,,['']
,https://sanctioned-suicide.net/threads/afraid-of-being-stuck-in-an-indifinite-hopefully-itll-get-better-loop.175174/,,,,['none']
,https://sanctioned-suicide.net/threads/does-anyone-hate-themselves-so-much-to-the-point-of-ctbing.174216/,,,,['']
,https://sanctioned-suicide.net/threads/what-brand-name-is-n-sold-under-in-ecuador.175169/,,,,['']
,https://sanctioned-suicide.net/threads/length-of-time-until-i-pass.175138/,,,,['']
,https://sanctioned-suicide.net/threads/looking-for-a-unique-way-to-kill-myself.175154/,,,,['none']
,https://sanctioned-suicide.net/threads/want-to-do-it-tonight-but-know-i-wont.175162/,,,,['none']
,https://sanctioned-suicide.net/threads/article-physician-says-nitrogen-death-bad-idea.174806/,,,,['none']
,https://sanctioned-suicide.net/threads/difference-between-hanging-nitrogen-death.175145/,,,,['none']
,https://sanctioned-suicide.net/threads/what-is-wrong-with-me.174914/,,,,['']
,https://sanctioned-suicide.net/threads/what-is-the-worst-thing-youve-done.175158/,,,,['']
,https://sanctioned-suicide.net/threads/trying-to-find-the-courage-to-kill-myself.175140/,,,,['none']
,https://sanctioned-suicide.net/threads/can-this-brain-rot-be-cured.175132/,,,,['none']
,https://sanctioned-suicide.net/threads/assisted-suicide-should-be-legal.175088/,,,,['none']
,https://sanctioned-suicide.net/threads/antivomiting.175122/,,,,['none']
,https://sanctioned-suicide.net/threads/what-ctb-methods-appear-like-an-accident-to-others.175127/,,,,['none']
,https://sanctioned-suicide.net/threads/been-lied-to-my-whole-life.174259/,,,,['none']
,https://sanctioned-suicide.net/threads/i-cant-even-function-anymore.175141/,,,,['']
,https://sanctioned-suicide.net/threads/death-beauty.175116/,,,,['']
,https://sanctioned-suicide.net/threads/brain-like-a-hurricane.171432/,,,,['']
,https://sanctioned-suicide.net/threads/where-in-the-hell.175139/,,,,['none']
,https://sanctioned-suicide.net/threads/poetic.175137/,,,,['none']
,https://sanctioned-suicide.net/threads/will-dramamine-work-with-sn-or-do-i-need-something-stronger.175131/,,,,['none']
,https://sanctioned-suicide.net/threads/sometimes-it-just-feels-like-i-just-exist-to-go-through-pain-and-nothing-else.175136/,,,,['none']
,https://sanctioned-suicide.net/threads/nitrogen-application.175114/,,,,['']
,https://sanctioned-suicide.net/threads/jumping-in-front-of-a-bus.175121/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-else-feel-dissapointed-and-fed-up-with-life.175000/,,,,['']
,https://sanctioned-suicide.net/threads/sn-shelf-life.175130/,,,,['none']
,https://sanctioned-suicide.net/threads/liquid-sn.175129/,,,,['none']
,https://sanctioned-suicide.net/threads/metodo-pular-pt-br.90558/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-testing.175099/,,,,['']
,https://sanctioned-suicide.net/threads/it-gets-better.174115/,,,,['none']
,https://sanctioned-suicide.net/threads/risk-of-fail-with-sn.175112/,,,,['none']
,https://sanctioned-suicide.net/threads/i-feel-so-comfortable-here-and-i-dont-feel-alone-with-you.174167/,,,,['']
,https://sanctioned-suicide.net/threads/sn-ready.175102/,,,,['none']
,https://sanctioned-suicide.net/threads/fear-of-being-disabled.174536/,,,,['none']
,https://sanctioned-suicide.net/threads/i-wanna-die.175028/,,,,['']
,https://sanctioned-suicide.net/threads/48-days.175092/,,,,['none']
,https://sanctioned-suicide.net/threads/question.175113/,,,,['none']
,https://sanctioned-suicide.net/threads/no-one-gets-it.175104/,,,,['']
,https://sanctioned-suicide.net/threads/hikikomori.175103/,,,,['none']
,https://sanctioned-suicide.net/threads/ingesting-sharps-lethality.175082/,,,,['']
,https://sanctioned-suicide.net/threads/agh.174976/,,,,['none']
,https://sanctioned-suicide.net/threads/aspergers-autism-why-i-shouldnt-live.173155/,,,,['']
,https://sanctioned-suicide.net/threads/advice-for-drop-hanging-locations.174344/,,,,['none']
,https://sanctioned-suicide.net/threads/i-think-i-may-have-found-the-perfect-time-to-ctb.174762/,,,,['']
,https://sanctioned-suicide.net/threads/how-do-you-even-live.175084/,,,,['none']
,https://sanctioned-suicide.net/threads/live-stream.174354/,,,,['none']
,https://sanctioned-suicide.net/threads/best-way-for-disabled-on-s-watch.173830/,,,,['none']
,https://sanctioned-suicide.net/threads/are-you-an-organ-donor.174987/,,,,['none']
,https://sanctioned-suicide.net/threads/can-alcohol-with-benzos-alone-be-enough-to-ctb.174944/,,,,['']
,https://sanctioned-suicide.net/threads/is-dying-of-thirst-a-good-method.175080/,,,,['none']
,https://sanctioned-suicide.net/threads/attempting-in-a-few-hours.174999/,,,,['']
,https://sanctioned-suicide.net/threads/sn-aftertaste.175097/,,,,['none']
,https://sanctioned-suicide.net/threads/how-many-people-here-have-kept-their-intentions-to-ctb-a-secret-from-family-friends.149774/,,,,['']
,https://sanctioned-suicide.net/threads/what-are-some-unconventional-methods-of-ctb.173055/,,,,['none']
,https://sanctioned-suicide.net/threads/push-me-off-the-edge.175079/,,,,['']
,https://sanctioned-suicide.net/threads/constricting-jugular-veins.175089/,,,,['']
,https://sanctioned-suicide.net/threads/i-removed-my-catalytic-converter.175077/,,,,['none']
,https://sanctioned-suicide.net/threads/my-ctb-by-co-process.169665/,,,,['']
,https://sanctioned-suicide.net/threads/having-a-rough-birthday.174955/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-kill-myself-and-make-it-appears-as-a-natural-death.174497/,,,,['']
,https://sanctioned-suicide.net/threads/eyewitness-account-of-sn-overdose.168737/,,,,['']
,https://sanctioned-suicide.net/threads/sn-from-dmc.174203/,,,,['none']
,https://sanctioned-suicide.net/threads/least-painful-methods-is-sn-actually-painless.174773/,,,,['none']
,https://sanctioned-suicide.net/threads/can-drinking-cleaning-liquids-work.174996/,,,,['none']
,https://sanctioned-suicide.net/threads/how-carbon-monoxide.173325/,,,,['none']
,https://sanctioned-suicide.net/threads/robin-williams.175064/,,,,['none']
,https://sanctioned-suicide.net/threads/hard-to-get.175072/,,,,['none']
,https://sanctioned-suicide.net/threads/can-i-make-my-own-100-carbon-monoxide-lump-charcoal.174257/,,,,['none']
,https://sanctioned-suicide.net/threads/can-sn-method-be-executed-without-benzos.175045/,,,,['none']
,https://sanctioned-suicide.net/threads/slitting-wrists.175068/,,,,['none']
,https://sanctioned-suicide.net/threads/unsure-how-to-secure-sn-without-my-family-finding-out.170598/,,,,['']
,https://sanctioned-suicide.net/threads/dont-know-what-to-do-with-my-life.173032/,,,,['']
,https://sanctioned-suicide.net/threads/emma99-megatrend.174604/,,,,['none']
,https://sanctioned-suicide.net/threads/partial-hanging-livestream-swedish-webcam-suicide.92134/,,,,['none']
,https://sanctioned-suicide.net/threads/support-from-my-friend-after-my-last-attempt.174951/,,,,['']
,https://sanctioned-suicide.net/threads/excuses-to-hand-off-pets.174991/,,,,['none']
,https://sanctioned-suicide.net/threads/an-unusual-story.174908/,,,,['none']
,https://sanctioned-suicide.net/threads/question-about-dextromethorphan.174974/,,,,['']
,https://sanctioned-suicide.net/threads/n-and-diabetes.175058/,,,,['none']
,https://sanctioned-suicide.net/threads/found-nembutal-on-line.175048/,,,,['none']
,https://sanctioned-suicide.net/threads/recommended-methods-for-bathtub-suicides.174129/,,,,['none']
,https://sanctioned-suicide.net/threads/no-control.175013/,,,,['none']
,https://sanctioned-suicide.net/threads/video-footage.175055/,,,,['none']
,https://sanctioned-suicide.net/threads/misconduct-by-morgue-workers.175026/,,,,['none']
,https://sanctioned-suicide.net/threads/getting-the-nerve.175054/,,,,['none']
,https://sanctioned-suicide.net/threads/i-just-get-down.174645/,,,,['none']
,https://sanctioned-suicide.net/threads/my-failed-hanging-experience.175035/,,,,['']
,https://sanctioned-suicide.net/threads/own-ctb-success-confidence.175056/,,,,['']
,https://sanctioned-suicide.net/threads/nearing-ctb-relieved-but-also-scared.175046/,,,,['none']
,https://sanctioned-suicide.net/threads/getting-the-nerve.175053/,,,,['none']
,https://sanctioned-suicide.net/threads/the-decline-of-western-psychiatry.175043/,,,,['none']
,https://sanctioned-suicide.net/threads/i-cant-stand-this.175052/,,,,['none']
,https://sanctioned-suicide.net/threads/goodbye-its-an-emergency.175049/,,,,['']
,https://sanctioned-suicide.net/threads/body-dysmorphia.173407/,,,,['']
,https://sanctioned-suicide.net/threads/fake-vet-prescription-feasibility-eu.175007/,,,,['none']
,https://sanctioned-suicide.net/threads/i-think-im-done.175020/,,,,['none']
,https://sanctioned-suicide.net/threads/general-venting-thread-about-wanting-to-ctb.175022/,,,,['']
,https://sanctioned-suicide.net/threads/trigger-warning-r-pe.174993/,,,,['none']
,https://sanctioned-suicide.net/threads/where-can-partial-hanging-fail.175012/,,,,['']
