Title,Link,Views,Replies,Date,Labels
It would be kinda fun if a bunch of us got together irl and had a suicide party,https://sanctioned-suicide.net/threads/it-would-be-kinda-fun-if-a-bunch-of-us-got-together-irl-and-had-a-suicide-party.91087/,2K,48,"May 17, 2022",['none']
Things I like about being alive,https://sanctioned-suicide.net/threads/things-i-like-about-being-alive.172617/,232,8,Friday at 3:11 PM,['Venting']
ctb method? Please help,https://sanctioned-suicide.net/threads/ctb-method-please-help.170358/,573,7,"Jun 29, 2024",['Method']
does anyone else feel guilty for being here?,https://sanctioned-suicide.net/threads/does-anyone-else-feel-guilty-for-being-here.170229/,652,31,"Jun 28, 2024",['Discussion']
What's wrong with my mom?,https://sanctioned-suicide.net/threads/whats-wrong-with-my-mom.172633/,194,11,Friday at 7:21 PM,['Venting']
Transgender Support Megathread,https://sanctioned-suicide.net/threads/transgender-support-megathread.116555/,8K,94,"Apr 23, 2023",['none']
Is night-night the best suicide method?,https://sanctioned-suicide.net/threads/is-night-night-the-best-suicide-method.172578/,247,2,Friday at 8:20 AM,['Method']
I can feel my mind falling apart,https://sanctioned-suicide.net/threads/i-can-feel-my-mind-falling-apart.172636/,105,1,Friday at 8:05 PM,['none']
i am sick of this shitty horrible world,https://sanctioned-suicide.net/threads/i-am-sick-of-this-shitty-horrible-world.172596/,223,6,Friday at 11:46 AM,['Venting']
How much time alone to die from overdose?,https://sanctioned-suicide.net/threads/how-much-time-alone-to-die-from-overdose.172546/,261,5,Friday at 12:50 AM,['Method']
What OTC or RC that's readily available can knock you unconscious to avoid the pain of hanging?,https://sanctioned-suicide.net/threads/what-otc-or-rc-thats-readily-available-can-knock-you-unconscious-to-avoid-the-pain-of-hanging.172631/,78,0,Friday at 7:14 PM,['none']
Potassium Nitrite - KNO2,https://sanctioned-suicide.net/threads/potassium-nitrite-kno2.167983/,2K,46,"Jun 8, 2024",['Method']
Happy birthday or whatever,https://sanctioned-suicide.net/threads/happy-birthday-or-whatever.170833/,235,8,Thursday at 2:00 AM,['none']
On killing,https://sanctioned-suicide.net/threads/on-killing.172629/,79,0,Friday at 6:45 PM,['none']
"I got harassed again, what the fuck is wrong with me",https://sanctioned-suicide.net/threads/i-got-harassed-again-what-the-fuck-is-wrong-with-me.172627/,168,4,Friday at 5:49 PM,['Venting']
"Hard life, hard death",https://sanctioned-suicide.net/threads/hard-life-hard-death.172615/,100,2,Friday at 3:07 PM,['Venting']
Why in the world does that one study chart of methods say shotgun to head takes a whole 1.7 minutes to die?!,https://sanctioned-suicide.net/threads/why-in-the-world-does-that-one-study-chart-of-methods-say-shotgun-to-head-takes-a-whole-1-7-minutes-to-die.172609/,295,12,Friday at 2:15 PM,['Method']
"For creatives - Poetry, Music, Art, Stories [OC]",https://sanctioned-suicide.net/threads/for-creatives-poetry-music-art-stories-oc.171203/,179,8,"Jul 7, 2024",['Discussion']
Selfish CTB,https://sanctioned-suicide.net/threads/selfish-ctb.172520/,426,17,Thursday at 6:55 PM,['Venting']
If a sn source doesnt list potency is that a red flag?,https://sanctioned-suicide.net/threads/if-a-sn-source-doesnt-list-potency-is-that-a-red-flag.172626/,64,0,Friday at 5:38 PM,['none']
Signs of brain damage,https://sanctioned-suicide.net/threads/signs-of-brain-damage.170076/,359,7,"Jun 27, 2024",['none']
there’s no cure what is the point,https://sanctioned-suicide.net/threads/theres-no-cure-what-is-the-point.172603/,152,5,Friday at 1:16 PM,['Venting']
Again,https://sanctioned-suicide.net/threads/again.172595/,132,5,Friday at 11:31 AM,['none']
My Story - Frustrations,https://sanctioned-suicide.net/threads/my-story-frustrations.172607/,80,1,Friday at 2:01 PM,['Venting']
Does anybody had a favorite internet personality and they passed away :(,https://sanctioned-suicide.net/threads/does-anybody-had-a-favorite-internet-personality-and-they-passed-away.172360/,497,22,Wednesday at 9:44 AM,['none']
Ordering SN from the EU but what will happen if the product comes to UK,https://sanctioned-suicide.net/threads/ordering-sn-from-the-eu-but-what-will-happen-if-the-product-comes-to-uk.170925/,420,19,"Jul 4, 2024",['none']
Confirmation of your Death,https://sanctioned-suicide.net/threads/confirmation-of-your-death.172553/,299,10,Friday at 2:32 AM,['none']
Epic fail,https://sanctioned-suicide.net/threads/epic-fail.172614/,112,3,Friday at 3:01 PM,['Discussion']
Self-Sabotaging your Life?,https://sanctioned-suicide.net/threads/self-sabotaging-your-life.170642/,297,12,"Jul 2, 2024",['none']
,https://sanctioned-suicide.net/threads/antiemetic-uk.171399/,,,,['']
,https://sanctioned-suicide.net/threads/ae-canada.108151/,,,,['none']
,https://sanctioned-suicide.net/threads/train-or-jumping-and-how-to-defeat-si.172597/,,,,['none']
,https://sanctioned-suicide.net/threads/how-to-pretend-to-be-doing-better-to-throw-off-suspicion.172598/,,,,['']
,https://sanctioned-suicide.net/threads/why-is-this-so-hard-losing-my-mind-searching-for-sn.170256/,,,,['']
,https://sanctioned-suicide.net/threads/self-loathing.171715/,,,,['']
,https://sanctioned-suicide.net/threads/night-nighy.172606/,139,1,Friday at 1:54 PM,['none']
how effective is a gunshot to the head?,https://sanctioned-suicide.net/threads/how-effective-is-a-gunshot-to-the-head.172537/,403,18,Thursday at 10:44 PM,['Help']
Overdose of street methadone. Your experience?,https://sanctioned-suicide.net/threads/overdose-of-street-methadone-your-experience.172605/,75,0,Friday at 1:41 PM,['Method']
guess im still truly afraid of hell,https://sanctioned-suicide.net/threads/guess-im-still-truly-afraid-of-hell.169997/,575,22,"Jun 26, 2024",['Venting']
anyone know how to get sn in the uk?,https://sanctioned-suicide.net/threads/anyone-know-how-to-get-sn-in-the-uk.163347/,287,6,"May 4, 2024",['none']
sudden last-minute fear for no reason.,https://sanctioned-suicide.net/threads/sudden-last-minute-fear-for-no-reason.172547/,211,4,Friday at 1:08 AM,['none']
How to keep puke down when drinking,https://sanctioned-suicide.net/threads/how-to-keep-puke-down-when-drinking.172497/,256,7,Thursday at 2:20 PM,['none']
Read this before posting any thread,https://sanctioned-suicide.net/threads/read-this-before-posting-any-thread.170744/,326,9,"Jul 2, 2024",['none']
GasMonkey Setup [Nitrogen SCBA],https://sanctioned-suicide.net/threads/gasmonkey-setup-nitrogen-scba.115434/,34K,285,"Apr 13, 2023",['Method']
Exit bag and inert gas megathread,https://sanctioned-suicide.net/threads/exit-bag-and-inert-gas-megathread.8393/,616K,5K,"Nov 28, 2018",['Method']
Half-alive,https://sanctioned-suicide.net/threads/half-alive.172590/,127,2,Friday at 9:41 AM,['none']
"I should be happy about my life, but I'm not",https://sanctioned-suicide.net/threads/i-should-be-happy-about-my-life-but-im-not.172588/,99,2,Friday at 9:38 AM,['Story']
Example of an intolerant religious pro-lifer whom is even against RTD for terminally ill people!,https://sanctioned-suicide.net/threads/example-of-an-intolerant-religious-pro-lifer-whom-is-even-against-rtd-for-terminally-ill-people.172255/,109,1,Tuesday at 10:40 AM,['Venting']
Today,https://sanctioned-suicide.net/threads/today.172562/,140,3,Friday at 5:17 AM,['Venting']
How do I make an Exit Bag?,https://sanctioned-suicide.net/threads/how-do-i-make-an-exit-bag.172552/,193,4,Friday at 2:07 AM,['Help']
[Note to my past self] You're not evil,https://sanctioned-suicide.net/threads/note-to-my-past-self-youre-not-evil.172591/,62,0,Friday at 10:11 AM,['Venting']
The fear or regret of missing out on what life still has to offer.,https://sanctioned-suicide.net/threads/the-fear-or-regret-of-missing-out-on-what-life-still-has-to-offer.172551/,90,2,Friday at 1:45 AM,['Venting']
A question to the moderators about one forum participant,https://sanctioned-suicide.net/threads/a-question-to-the-moderators-about-one-forum-participant.172584/,286,7,Friday at 8:43 AM,['none']
Benzodiazepine source? Please help!,https://sanctioned-suicide.net/threads/benzodiazepine-source-please-help.172183/,301,6,"Jul 15, 2024",['none']
There has to be a way,https://sanctioned-suicide.net/threads/there-has-to-be-a-way.172529/,280,13,Thursday at 8:55 PM,['none']
Potential VAD date set with Pegasos,https://sanctioned-suicide.net/threads/potential-vad-date-set-with-pegasos.172512/,269,9,Thursday at 5:14 PM,['Discussion']
Hypothetically,https://sanctioned-suicide.net/threads/hypothetically.170919/,175,7,"Jul 4, 2024",['none']
My life,https://sanctioned-suicide.net/threads/my-life.172575/,105,1,Friday at 7:27 AM,['none']
Did a dry run on my fentanyl plan,https://sanctioned-suicide.net/threads/did-a-dry-run-on-my-fentanyl-plan.172585/,101,0,Friday at 8:52 AM,['none']
Hoping I do it today.ctb,https://sanctioned-suicide.net/threads/hoping-i-do-it-today-ctb.172563/,198,5,Friday at 5:26 AM,['Method']
Question about N method; Going to Peru tomorrow,https://sanctioned-suicide.net/threads/question-about-n-method-going-to-peru-tomorrow.172555/,198,5,Friday at 3:28 AM,['Help']
Oh so done with this b...,https://sanctioned-suicide.net/threads/oh-so-done-with-this-b.172535/,132,2,Thursday at 10:22 PM,['Venting']
will 10g phenobarbital kill me?,https://sanctioned-suicide.net/threads/will-10g-phenobarbital-kill-me.172381/,259,6,Wednesday at 12:57 PM,['none']
Last chance,https://sanctioned-suicide.net/threads/last-chance.172580/,67,1,Friday at 8:36 AM,['none']
night night's the most accessible but unreliable method,https://sanctioned-suicide.net/threads/night-nights-the-most-accessible-but-unreliable-method.172242/,300,3,Tuesday at 8:17 AM,['Story']
Why did I have to be so unlucky.,https://sanctioned-suicide.net/threads/why-did-i-have-to-be-so-unlucky.172579/,67,1,Friday at 8:24 AM,['Venting']
What Do You Hate More: The World or Yourself?,https://sanctioned-suicide.net/threads/what-do-you-hate-more-the-world-or-yourself.170184/,2K,104,"Jun 28, 2024",['Discussion']
What would you miss most after you die?,https://sanctioned-suicide.net/threads/what-would-you-miss-most-after-you-die.171471/,203,7,"Jul 9, 2024",['Discussion']
I can’t continue,https://sanctioned-suicide.net/threads/i-cant-continue.172528/,105,1,Thursday at 8:50 PM,['Venting']
I've decided to live until my dog dies,https://sanctioned-suicide.net/threads/ive-decided-to-live-until-my-dog-dies.172479/,147,7,Thursday at 12:00 PM,['none']
I feel bad I can't kill myself,https://sanctioned-suicide.net/threads/i-feel-bad-i-cant-kill-myself.172522/,294,11,Thursday at 7:37 PM,['Venting']
Today,https://sanctioned-suicide.net/threads/today.172515/,221,6,Thursday at 5:40 PM,['Venting']
What if you know that someone very close to you is planning CTB?,https://sanctioned-suicide.net/threads/what-if-you-know-that-someone-very-close-to-you-is-planning-ctb.172461/,273,14,Thursday at 8:55 AM,['Help']
Jumping From Height (Guide),https://sanctioned-suicide.net/threads/jumping-from-height-guide.47978/,10K,108,"Sep 11, 2020",['Method']
Likelihood of being sectioned if my attempt goes awry?,https://sanctioned-suicide.net/threads/likelihood-of-being-sectioned-if-my-attempt-goes-awry.171290/,378,8,"Jul 7, 2024",['Help']
"Gas mask with reservoir, inert gas",https://sanctioned-suicide.net/threads/gas-mask-with-reservoir-inert-gas.152144/,1K,23,"Feb 13, 2024",['Method']
What’s the rationale behind your preferred method?,https://sanctioned-suicide.net/threads/whats-the-rationale-behind-your-preferred-method.172145/,353,14,"Jul 15, 2024",['none']
I hate life,https://sanctioned-suicide.net/threads/i-hate-life.172572/,76,1,Friday at 7:03 AM,['Venting']
Suddenly feeling good??,https://sanctioned-suicide.net/threads/suddenly-feeling-good.168789/,276,7,"Jun 15, 2024",['Venting']
,https://sanctioned-suicide.net/threads/drinking-sn-with-seasoning-packet.172554/,,3,Friday at 3:13 AM,['Discussion']
Help getting pipe cleaner from Poland,https://sanctioned-suicide.net/threads/help-getting-pipe-cleaner-from-poland.172437/,271,16,Wednesday at 11:51 PM,['none']
I feel deeply in love with a 55 year old man and he has permanently messed up my head.,https://sanctioned-suicide.net/threads/i-feel-deeply-in-love-with-a-55-year-old-man-and-he-has-permanently-messed-up-my-head.172481/,576,17,Thursday at 12:07 PM,['none']
scared of impulsivity,https://sanctioned-suicide.net/threads/scared-of-impulsivity.172560/,58,0,Friday at 5:01 AM,['Discussion']
Do normal people have suicidal ideation?,https://sanctioned-suicide.net/threads/do-normal-people-have-suicidal-ideation.172504/,553,29,Thursday at 3:41 PM,['Discussion']
"Time for me to go, goodbye SS",https://sanctioned-suicide.net/threads/time-for-me-to-go-goodbye-ss.51320/,21K,153,"Oct 19, 2020",['none']
"A dear recovery friend died this week, I’m struggling to see the point",https://sanctioned-suicide.net/threads/a-dear-recovery-friend-died-this-week-im-struggling-to-see-the-point.170071/,423,5,"Jun 27, 2024",['none']
soooo close to relapse,https://sanctioned-suicide.net/threads/soooo-close-to-relapse.171076/,103,1,"Jul 5, 2024",['Venting']
Could you please tell me the do's and don'ts of SN method?,https://sanctioned-suicide.net/threads/could-you-please-tell-me-the-dos-and-donts-of-sn-method.172557/,94,2,Friday at 3:33 AM,['Help']
iPhone help -where do links open??,https://sanctioned-suicide.net/threads/iphone-help-where-do-links-open.171556/,256,7,"Jul 10, 2024",['Help']
Drowning,https://sanctioned-suicide.net/threads/drowning.172536/,145,2,Thursday at 10:42 PM,['Method']
people ultimately don't care,https://sanctioned-suicide.net/threads/people-ultimately-dont-care.169916/,532,21,"Jun 25, 2024",['none']
Your opinion on family reactions after your death,https://sanctioned-suicide.net/threads/your-opinion-on-family-reactions-after-your-death.172480/,367,14,Thursday at 12:04 PM,['Discussion']
Changing SN label with DMC,https://sanctioned-suicide.net/threads/changing-sn-label-with-dmc.172549/,40,0,Friday at 1:38 AM,['Help']
"I did the right thing, but at what cost? TW: SA",https://sanctioned-suicide.net/threads/i-did-the-right-thing-but-at-what-cost-tw-sa.168757/,608,5,"Jun 15, 2024",['Venting']
Whats the most painless method to ctb?,https://sanctioned-suicide.net/threads/whats-the-most-painless-method-to-ctb.172434/,475,16,Wednesday at 11:27 PM,['Help']
Flubrotizolam w/ SN?,https://sanctioned-suicide.net/threads/flubrotizolam-w-sn.172527/,89,1,Thursday at 8:20 PM,['none']
Please help me find an sn source,https://sanctioned-suicide.net/threads/please-help-me-find-an-sn-source.172399/,250,9,Wednesday at 2:50 PM,['Help']
How to do Intramuscular Injection properly?,https://sanctioned-suicide.net/threads/how-to-do-intramuscular-injection-properly.172543/,97,2,Friday at 12:10 AM,['Help']
Experience with SN source R&C?,https://sanctioned-suicide.net/threads/experience-with-sn-source-r-c.172217/,103,1,"Jul 15, 2024",['none']
Potassium Chloride injection for a death that might look natural?,https://sanctioned-suicide.net/threads/potassium-chloride-injection-for-a-death-that-might-look-natural.168150/,614,12,"Jun 10, 2024",['none']
How to train to get rid of SI,https://sanctioned-suicide.net/threads/how-to-train-to-get-rid-of-si.172534/,153,3,Thursday at 10:09 PM,['none']
SN,https://sanctioned-suicide.net/threads/sn.172542/,87,2,Thursday at 11:49 PM,['none']
"i felt maybe suicidish for first time in awhile, when someone said to take care of myself or was making a deal about that?",https://sanctioned-suicide.net/threads/i-felt-maybe-suicidish-for-first-time-in-awhile-when-someone-said-to-take-care-of-myself-or-was-making-a-deal-about-that.172540/,53,0,Thursday at 11:25 PM,['Discussion']
Want CTB need help any one in canada?,https://sanctioned-suicide.net/threads/want-ctb-need-help-any-one-in-canada.172539/,61,0,Thursday at 11:15 PM,['Help']
Why do People Cut Themselves?,https://sanctioned-suicide.net/threads/why-do-people-cut-themselves.171200/,846,30,"Jul 7, 2024",['none']
What are your plans to CTB,https://sanctioned-suicide.net/threads/what-are-your-plans-to-ctb.172530/,161,14,Thursday at 9:23 PM,['none']
Favorite suicide song/songs?,https://sanctioned-suicide.net/threads/favorite-suicide-song-songs.172181/,356,20,"Jul 15, 2024",['Discussion']
If I were to shoot myself in a car should I be concerned about the bullet going through a window or door?,https://sanctioned-suicide.net/threads/if-i-were-to-shoot-myself-in-a-car-should-i-be-concerned-about-the-bullet-going-through-a-window-or-door.172416/,331,11,Wednesday at 5:55 PM,['none']
Missed CTB deadline due to...,https://sanctioned-suicide.net/threads/missed-ctb-deadline-due-to.172445/,208,6,Thursday at 1:37 AM,['Venting']
SN prototype regimen,https://sanctioned-suicide.net/threads/sn-prototype-regimen.126189/,378,4,"Jul 18, 2023",['none']
PSA: Failed attempt using Argon/bag setup? This might be why...,https://sanctioned-suicide.net/threads/psa-failed-attempt-using-argon-bag-setup-this-might-be-why.171910/,343,8,"Jul 13, 2024",['Method']
Religious fears.,https://sanctioned-suicide.net/threads/religious-fears.170503/,500,13,"Jun 30, 2024",['Venting']
How do you make yourself believe in heaven?,https://sanctioned-suicide.net/threads/how-do-you-make-yourself-believe-in-heaven.168000/,707,27,"Jun 8, 2024",['none']
Information about exit methods,https://sanctioned-suicide.net/threads/information-about-exit-methods.172277/,314,6,Tuesday at 3:10 PM,['none']
Is there any point to making friends here?,https://sanctioned-suicide.net/threads/is-there-any-point-to-making-friends-here.172496/,375,16,Thursday at 2:17 PM,['none']
ketamine and alcohol to ctb?,https://sanctioned-suicide.net/threads/ketamine-and-alcohol-to-ctb.172045/,186,5,"Jul 14, 2024",['Help']
Where can I buy?,https://sanctioned-suicide.net/threads/where-can-i-buy.172478/,215,4,Thursday at 11:51 AM,['none']
Great Difficulty Acquiring Meto/Antiemetic in Canada,https://sanctioned-suicide.net/threads/great-difficulty-acquiring-meto-antiemetic-in-canada.171629/,234,5,"Jul 10, 2024",['Help']
How to get AE in Canada,https://sanctioned-suicide.net/threads/how-to-get-ae-in-canada.172524/,59,1,Thursday at 7:55 PM,['none']
Telling the difference between sodium nitrite subtypes,https://sanctioned-suicide.net/threads/telling-the-difference-between-sodium-nitrite-subtypes.172523/,45,0,Thursday at 7:51 PM,['none']
Will drinking household ammonia kill me?,https://sanctioned-suicide.net/threads/will-drinking-household-ammonia-kill-me.172476/,248,6,Thursday at 11:48 AM,['Method']
There is nothing left for me and I am ready to go,https://sanctioned-suicide.net/threads/there-is-nothing-left-for-me-and-i-am-ready-to-go.172521/,134,1,Thursday at 7:06 PM,['Venting']
My life doesn't make sense,https://sanctioned-suicide.net/threads/my-life-doesnt-make-sense.172516/,103,2,Thursday at 5:51 PM,['Discussion']
How do you guys think the topic of suicide will evolve in the future?,https://sanctioned-suicide.net/threads/how-do-you-guys-think-the-topic-of-suicide-will-evolve-in-the-future.121227/,491,12,"Jun 6, 2023",['Discussion']
Legal Problems,https://sanctioned-suicide.net/threads/legal-problems.120559/,332,5,"May 30, 2023",['Discussion']
Im sick,https://sanctioned-suicide.net/threads/im-sick.172519/,92,1,Thursday at 6:51 PM,['Venting']
what does it feel like having BPD?,https://sanctioned-suicide.net/threads/what-does-it-feel-like-having-bpd.172350/,512,19,Wednesday at 5:34 AM,['none']
When I was a minor,https://sanctioned-suicide.net/threads/when-i-was-a-minor.172345/,223,6,Wednesday at 3:42 AM,['Venting']
Sodium Nitrite finally arrived. Still unsure though.,https://sanctioned-suicide.net/threads/sodium-nitrite-finally-arrived-still-unsure-though.171944/,356,8,"Jul 13, 2024",['none']
,https://sanctioned-suicide.net/threads/can-gaslighting-cause-suicide.160404/,,,,['none']
,https://sanctioned-suicide.net/threads/i-have-10-8g-phenobarbital-is-that-enough.172485/,,,,['none']
,https://sanctioned-suicide.net/threads/isnt-iv-air-the-perfect-suicide-method.171646/,,,,['']
,https://sanctioned-suicide.net/threads/hanging-yourself.172486/,,,,['']
,https://sanctioned-suicide.net/threads/fitting-in-sasu.172409/,366,15,Wednesday at 5:16 PM,['none']
does anyone feel happier after deciding to ctb,https://sanctioned-suicide.net/threads/does-anyone-feel-happier-after-deciding-to-ctb.172503/,154,8,Thursday at 3:34 PM,['Discussion']
I had a dream where I ctb by handgun,https://sanctioned-suicide.net/threads/i-had-a-dream-where-i-ctb-by-handgun.172511/,55,1,Thursday at 5:07 PM,['Story']
I am becoming more cynical and jaded the more I prolong my CTB,https://sanctioned-suicide.net/threads/i-am-becoming-more-cynical-and-jaded-the-more-i-prolong-my-ctb.172510/,61,0,Thursday at 5:03 PM,['Venting']
How many of you have gone to the mental hospital?,https://sanctioned-suicide.net/threads/how-many-of-you-have-gone-to-the-mental-hospital.118465/,998,23,"May 9, 2023",['none']
"What is the ""death rattle"" and do people experience it during ctb?",https://sanctioned-suicide.net/threads/what-is-the-death-rattle-and-do-people-experience-it-during-ctb.172488/,161,2,Thursday at 1:44 PM,['Discussion']
bathrobe cord and metal ladder,https://sanctioned-suicide.net/threads/bathrobe-cord-and-metal-ladder.121343/,272,2,"Jun 7, 2023",['none']
Manufacturing sodium cyanide?,https://sanctioned-suicide.net/threads/manufacturing-sodium-cyanide.172509/,82,0,Thursday at 4:25 PM,['Help']
"Those who’ve “trained” themselves for hanging, have you found it helpful?",https://sanctioned-suicide.net/threads/those-whove-trained-themselves-for-hanging-have-you-found-it-helpful.172508/,94,0,Thursday at 4:21 PM,['none']
"22 years continued to be wasted, still too scared to die",https://sanctioned-suicide.net/threads/22-years-continued-to-be-wasted-still-too-scared-to-die.172304/,234,4,Tuesday at 6:26 PM,['Venting']
Cheap but fake SN?,https://sanctioned-suicide.net/threads/cheap-but-fake-sn.172483/,122,3,Thursday at 1:28 PM,['none']
It just swirls back into my head,https://sanctioned-suicide.net/threads/it-just-swirls-back-into-my-head.172506/,47,0,Thursday at 4:06 PM,['none']
Suicide vacation!,https://sanctioned-suicide.net/threads/suicide-vacation.172505/,116,0,Thursday at 4:03 PM,['Help']
Going to start looking into purchasing F from the darkweb,https://sanctioned-suicide.net/threads/going-to-start-looking-into-purchasing-f-from-the-darkweb.170087/,601,14,"Jun 27, 2024",['none']
"Please, help me…",https://sanctioned-suicide.net/threads/please-help-me.171064/,536,10,"Jul 5, 2024",['Help']
How can someone with no street connections and live the suburbs go about finding fentanyl?,https://sanctioned-suicide.net/threads/how-can-someone-with-no-street-connections-and-live-the-suburbs-go-about-finding-fentanyl.168335/,680,20,"Jun 11, 2024",['Discussion']
Just a quick bye,https://sanctioned-suicide.net/threads/just-a-quick-bye.172335/,342,12,Wednesday at 12:59 AM,['none']
Do you think that certain measures with the intent to prevent suicides lead to more suicides?,https://sanctioned-suicide.net/threads/do-you-think-that-certain-measures-with-the-intent-to-prevent-suicides-lead-to-more-suicides.172491/,121,3,Thursday at 1:55 PM,['none']
Hopeless,https://sanctioned-suicide.net/threads/hopeless.172501/,84,0,Thursday at 3:01 PM,['none']
Anyone from Italy?,https://sanctioned-suicide.net/threads/anyone-from-italy.172007/,393,23,"Jul 14, 2024",['none']
Lost SN & Things Getting Worse,https://sanctioned-suicide.net/threads/lost-sn-things-getting-worse.172493/,89,0,Thursday at 1:59 PM,['Venting']
Do they organise a funeral ceremony for people who committed suicide?,https://sanctioned-suicide.net/threads/do-they-organise-a-funeral-ceremony-for-people-who-committed-suicide.172467/,224,5,Thursday at 10:16 AM,['Discussion']
"yesterday, I need an advice",https://sanctioned-suicide.net/threads/yesterday-i-need-an-advice.172160/,147,3,"Jul 15, 2024",['Help']
"How do you guys feel about, being emotional in your note.",https://sanctioned-suicide.net/threads/how-do-you-guys-feel-about-being-emotional-in-your-note.172464/,96,1,Thursday at 9:57 AM,['Discussion']
A Caution About Drug Poisonings (ODs) and Cutting,https://sanctioned-suicide.net/threads/a-caution-about-drug-poisonings-ods-and-cutting.144879/,26K,133,"Dec 12, 2023",['Resource']
Why do people instantly try to stop someone who says they're suicidal,https://sanctioned-suicide.net/threads/why-do-people-instantly-try-to-stop-someone-who-says-theyre-suicidal.169824/,975,29,"Jun 24, 2024",['Discussion']
method using car's exhaust,https://sanctioned-suicide.net/threads/method-using-cars-exhaust.172471/,130,5,Thursday at 10:46 AM,['none']
"Just curious if anyone over 50 is on here at the moment, and why",https://sanctioned-suicide.net/threads/just-curious-if-anyone-over-50-is-on-here-at-the-moment-and-why.159400/,654,16,"Apr 8, 2024",['none']
Are there any real pro-death websites?,https://sanctioned-suicide.net/threads/are-there-any-real-pro-death-websites.172420/,612,17,Wednesday at 6:46 PM,['Discussion']
Why is it so hard to find a good tree?,https://sanctioned-suicide.net/threads/why-is-it-so-hard-to-find-a-good-tree.172355/,184,4,Wednesday at 7:12 AM,['Venting']
How would you tell someone you have suicidal intent,https://sanctioned-suicide.net/threads/how-would-you-tell-someone-you-have-suicidal-intent.171313/,231,3,"Jul 8, 2024",['none']
Does high-IQ and being suicidal go hand-in-hand?,https://sanctioned-suicide.net/threads/does-high-iq-and-being-suicidal-go-hand-in-hand.156720/,2K,67,"Mar 19, 2024",['none']
Trying to NOT buy SN,https://sanctioned-suicide.net/threads/trying-to-not-buy-sn.171297/,266,5,"Jul 7, 2024",['Venting']
Cyanide poisoning from apricot kernels - fact or fiction?,https://sanctioned-suicide.net/threads/cyanide-poisoning-from-apricot-kernels-fact-or-fiction.160605/,563,7,"Apr 16, 2024",['none']
Buying N in Peru Nov 2023 - personal experience,https://sanctioned-suicide.net/threads/buying-n-in-peru-nov-2023-personal-experience.143453/,8K,78,"Dec 1, 2023",['Method']
Does SSRIs even work?,https://sanctioned-suicide.net/threads/does-ssris-even-work.151347/,2K,57,"Feb 6, 2024",['Discussion']
Is there a lethal dose of quetiapine?,https://sanctioned-suicide.net/threads/is-there-a-lethal-dose-of-quetiapine.172415/,221,5,Wednesday at 5:53 PM,['Method']
[Article] What society will be if the gov’t didn’t impinge on our negative liberty rights (the right to die),https://sanctioned-suicide.net/threads/article-what-society-will-be-if-the-govt-didnt-impinge-on-our-negative-liberty-rights-the-right-to-die.172472/,77,0,Thursday at 10:50 AM,['none']
Shops that sell n in peru,https://sanctioned-suicide.net/threads/shops-that-sell-n-in-peru.162866/,740,6,"May 1, 2024",['none']
Mourning myself,https://sanctioned-suicide.net/threads/mourning-myself.172046/,180,2,"Jul 14, 2024",['Venting']
Potassium,https://sanctioned-suicide.net/threads/potassium-method.172469/,114,1,Thursday at 10:18 AM,['Method']
Opiates for pain and emotional relief?,https://sanctioned-suicide.net/threads/opiates-for-pain-and-emotional-relief.172362/,233,11,Wednesday at 10:31 AM,['Help']
I'm going to ctb soon I just want a quick tip,https://sanctioned-suicide.net/threads/im-going-to-ctb-soon-i-just-want-a-quick-tip.172431/,148,4,Wednesday at 10:29 PM,['none']
s for overweight people,https://sanctioned-suicide.net/threads/methods-for-overweight-people.172463/,161,1,Thursday at 9:44 AM,['Method']
hiring an assainsin to murder you,https://sanctioned-suicide.net/threads/hiring-an-assainsin-to-murder-you.171155/,761,24,"Jul 6, 2024",['Discussion']
Do you anticipate feeling regret and other obstacle-like emotions at the moment you end it all?,https://sanctioned-suicide.net/threads/do-you-anticipate-feeling-regret-and-other-obstacle-like-emotions-at-the-moment-you-end-it-all.166503/,257,11,"May 27, 2024",['none']
,https://sanctioned-suicide.net/threads/nembutal-source-in-tijuana.172228/,,,,['']
,https://sanctioned-suicide.net/threads/up-date-from-peru.137026/,,,,['none']
,https://sanctioned-suicide.net/threads/killing-yourself-due-to-others.155347/,,,,['']
,https://sanctioned-suicide.net/threads/question-about-sourcing-sn-in-the-us.172462/,,,,['none']
,https://sanctioned-suicide.net/threads/lack-of-information-and-censorship.172440/,,,,['']
I cant fail pls i need your help,https://sanctioned-suicide.net/threads/i-cant-fail-pls-i-need-your-help.171758/,479,11,"Jul 11, 2024",['Method']
Total oblivion or after life,https://sanctioned-suicide.net/threads/total-oblivion-or-after-life.171204/,340,19,"Jul 7, 2024",['none']
introspection before ctb tomorrow,https://sanctioned-suicide.net/threads/introspection-before-ctb-tomorrow.172040/,450,18,"Jul 14, 2024",['Venting']
Your Favoriten/planed method ?,https://sanctioned-suicide.net/threads/your-favoriten-planed-method.170303/,619,18,"Jun 29, 2024",['Method']
Any Italians?,https://sanctioned-suicide.net/threads/any-italians.172408/,103,7,Wednesday at 5:09 PM,['none']
Which method among these? + Presentation,https://sanctioned-suicide.net/threads/which-method-among-these-presentation.172450/,175,6,Thursday at 4:27 AM,['none']
I manage to order more benzos so now I can take some of them recreatively.,https://sanctioned-suicide.net/threads/i-manage-to-order-more-benzos-so-now-i-can-take-some-of-them-recreatively.172382/,187,5,Wednesday at 1:24 PM,['none']
