Title,Link,Views,Replies,Date,Labels
The right to self determination.,https://sanctioned-suicide.net/threads/the-right-to-self-determination.177496/,80,1,"Sep 3, 2024",['Venting']
Stop life,https://sanctioned-suicide.net/threads/stop-life.177492/,127,2,"Sep 3, 2024",['Venting']
They gonna try to get into your head,https://sanctioned-suicide.net/threads/they-gonna-try-to-get-into-your-head.177485/,111,2,"Sep 2, 2024",['none']
Testing purity of SN,https://sanctioned-suicide.net/threads/testing-purity-of-sn.177398/,117,2,"Sep 2, 2024",['Help']
Rope,https://sanctioned-suicide.net/threads/rope.177121/,413,12,"Aug 30, 2024",['none']
Interrupted.,https://sanctioned-suicide.net/threads/interrupted.175444/,317,3,"Aug 15, 2024",['Venting']
Help with SN without AE,https://sanctioned-suicide.net/threads/help-with-sn-without-ae.177513/,89,1,"Sep 3, 2024",['none']
What do you do when you find out you have a disease with no cure?,https://sanctioned-suicide.net/threads/what-do-you-do-when-you-find-out-you-have-a-disease-with-no-cure.177472/,184,7,"Sep 2, 2024",['none']
People driven insane,https://sanctioned-suicide.net/threads/people-driven-insane.177467/,179,4,"Sep 2, 2024",['none']
What are some ways to get free food?,https://sanctioned-suicide.net/threads/what-are-some-ways-to-get-free-food.177410/,379,16,"Sep 2, 2024",['none']
What will be your last meal?,https://sanctioned-suicide.net/threads/what-will-be-your-last-meal.175523/,725,40,"Aug 15, 2024",['Discussion']
banger12 Dedicated Vent Thread/Diary,https://sanctioned-suicide.net/threads/banger12-dedicated-vent-thread-diary.176607/,189,4,"Aug 26, 2024",['Venting']
Can plants kill me?,https://sanctioned-suicide.net/threads/can-plants-kill-me.177461/,185,4,"Sep 2, 2024",['none']
I feel like I'm a mess,https://sanctioned-suicide.net/threads/i-feel-like-im-a-mess.177505/,62,0,"Sep 3, 2024",['Venting']
lithium and/or lamotrigine OD?,https://sanctioned-suicide.net/threads/lithium-and-or-lamotrigine-od.177460/,132,2,"Sep 2, 2024",['Method']
how to help my bf understand?,https://sanctioned-suicide.net/threads/how-to-help-my-bf-understand.177479/,125,3,"Sep 2, 2024",['none']
MEDICAL AID IN DYING - DDMP and DDMA - Challenged with DIY version - Your  Needed,https://sanctioned-suicide.net/threads/medical-aid-in-dying-ddmp-and-ddma-challenged-with-diy-version-your-help-needed.167300/,1K,29,"Jun 3, 2024",['Help']
How important is it for you your suicidal ideation is taken seriously?,https://sanctioned-suicide.net/threads/how-important-is-it-for-you-your-suicidal-ideation-is-taken-seriously.176974/,394,19,"Aug 29, 2024",['none']
"Don't care if painful, limited resources..",https://sanctioned-suicide.net/threads/dont-care-if-painful-limited-resources.156439/,290,6,"Mar 17, 2024",['none']
Failed Attempt,https://sanctioned-suicide.net/threads/failed-attempt.177501/,153,0,"Sep 3, 2024",['Venting']
"If all ctb methods were freely available to you, would you change what you've already chosen?",https://sanctioned-suicide.net/threads/if-all-ctb-methods-were-freely-available-to-you-would-you-change-what-youve-already-chosen.174758/,2K,82,"Aug 8, 2024",['none']
Overdosing on Ativan and Zoloft,https://sanctioned-suicide.net/threads/overdosing-on-ativan-and-zoloft.177493/,94,2,"Sep 3, 2024",['none']
Comparing the comfort and reliability of full suspension hanging against other suicide methods,https://sanctioned-suicide.net/threads/comparing-the-comfort-and-reliability-of-full-suspension-hanging-against-other-suicide-methods.177211/,1K,15,"Aug 31, 2024",['Resource']
Does anybody write?,https://sanctioned-suicide.net/threads/does-anybody-write.177491/,100,6,"Sep 3, 2024",['Venting']
,https://sanctioned-suicide.net/threads/anger.177350/,,,,['']
,https://sanctioned-suicide.net/threads/body-by-sn.177488/,,,,['']
,https://sanctioned-suicide.net/threads/i-hate-when-people-misconstrue-my-problems-or-make-comments-like-youre-just-a-little-depressed.170617/,,,,['']
,https://sanctioned-suicide.net/threads/i-m-done.177425/,,,,['none']
,https://sanctioned-suicide.net/threads/i-still-want-to-ctb-even-though-i-have-no-reason.177486/,,,,['none']
,https://sanctioned-suicide.net/threads/failed-sewer-slide-attempt.177481/,,7,"Sep 2, 2024",['Story']
"2 months down in 2024, still no Sarco",https://sanctioned-suicide.net/threads/2-months-down-in-2024-still-no-sarco.154600/,1K,27,"Mar 4, 2024",['none']
love,https://sanctioned-suicide.net/threads/love.177482/,61,0,"Sep 2, 2024",['Venting']
"The ""natural progression""of anger and hate in this world is to spread it?",https://sanctioned-suicide.net/threads/the-natural-progression-of-anger-and-hate-in-this-world-is-to-spread-it.177480/,52,0,"Sep 2, 2024",['Discussion']
Why I’m deciding even though I have hope,https://sanctioned-suicide.net/threads/why-im-deciding-even-though-i-have-hope.177351/,183,5,"Sep 2, 2024",['Discussion']
What are your last thoughts going to be?,https://sanctioned-suicide.net/threads/what-are-your-last-thoughts-going-to-be.177320/,458,34,"Sep 1, 2024",['none']
My birthday just passed,https://sanctioned-suicide.net/threads/my-birthday-just-passed.175869/,260,8,"Aug 18, 2024",['Venting']
Afraid of what's on the other side,https://sanctioned-suicide.net/threads/afraid-of-whats-on-the-other-side.169680/,913,25,"Jun 23, 2024",['none']
any tips on how to acquire phenobarbital,https://sanctioned-suicide.net/threads/any-tips-on-how-to-acquire-phenobarbital.177474/,87,0,"Sep 2, 2024",['none']
Do you think you ‘deserve’ to die?,https://sanctioned-suicide.net/threads/do-you-think-you-deserve-to-die.175530/,958,54,"Aug 15, 2024",['none']
small little rant about life,https://sanctioned-suicide.net/threads/small-little-rant-about-life.177233/,129,2,"Aug 31, 2024",['Venting']
No thing,https://sanctioned-suicide.net/threads/no-thing.177471/,55,0,"Sep 2, 2024",['Venting']
Two suicides that really resonate with me,https://sanctioned-suicide.net/threads/two-suicides-that-really-resonate-with-me.17303/,2K,22,"Jun 6, 2019",['none']
How to CTB in Canada?,https://sanctioned-suicide.net/threads/how-to-ctb-in-canada.177463/,122,5,"Sep 2, 2024",['Help']
Fentanyl/Heroin question,https://sanctioned-suicide.net/threads/fentanyl-heroin-question.177470/,116,3,"Sep 2, 2024",['none']
Extra high dose of caffine,https://sanctioned-suicide.net/threads/extra-high-dose-of-caffine.177469/,86,1,"Sep 2, 2024",['Discussion']
Do I risk a wellness check if I order the PPH from amazon?,https://sanctioned-suicide.net/threads/do-i-risk-a-wellness-check-if-i-order-the-pph-from-amazon.177439/,222,4,"Sep 2, 2024",['none']
CO Grills at Hotels?,https://sanctioned-suicide.net/threads/co-grills-at-hotels.177409/,185,7,"Sep 2, 2024",['none']
Peru N questions,https://sanctioned-suicide.net/threads/peru-n-questions.167788/,1K,30,"Jun 6, 2024",['none']
Antidepressants,https://sanctioned-suicide.net/threads/antidepressants.177442/,161,5,"Sep 2, 2024",['Discussion']
"why is suicide viewed as the fault of a failed individual, not a failed society",https://sanctioned-suicide.net/threads/why-is-suicide-viewed-as-the-fault-of-a-failed-individual-not-a-failed-society.177032/,735,27,"Aug 30, 2024",['none']
Mainstream media doesn’t even pretend to give a shit about us,https://sanctioned-suicide.net/threads/mainstream-media-doesnt-even-pretend-to-give-a-shit-about-us.177464/,75,0,"Sep 2, 2024",['none']
Anyone in Peru/Columbia/Bolivia who could help me?,https://sanctioned-suicide.net/threads/anyone-in-peru-columbia-bolivia-who-could-help-me.173058/,501,7,"Jul 23, 2024",['Help']
Is night-night the best suicide method?,https://sanctioned-suicide.net/threads/is-night-night-the-best-suicide-method.172578/,822,5,"Jul 19, 2024",['Method']
My SN was found and thrown away,https://sanctioned-suicide.net/threads/my-sn-was-found-and-thrown-away.177438/,201,3,"Sep 2, 2024",['Help']
antiemetics using SN method,https://sanctioned-suicide.net/threads/antiemetics-using-sn-method.177456/,74,0,"Sep 2, 2024",['none']
Idk what to do anymore,https://sanctioned-suicide.net/threads/idk-what-to-do-anymore.177433/,184,5,"Sep 2, 2024",['none']
the guilt that invades my brain,https://sanctioned-suicide.net/threads/the-guilt-that-invades-my-brain.177453/,77,0,"Sep 2, 2024",['Venting']
SN help,https://sanctioned-suicide.net/threads/sn-help.177450/,87,1,"Sep 2, 2024",['none']
How does one use SN? (sodium nitrite),https://sanctioned-suicide.net/threads/how-does-one-use-sn-sodium-nitrite.177444/,143,1,"Sep 2, 2024",['none']
The 2 things stopping me from suiciding,https://sanctioned-suicide.net/threads/the-2-things-stopping-me-from-suiciding.177446/,151,3,"Sep 2, 2024",['none']
Empty Shell,https://sanctioned-suicide.net/threads/empty-shell.177447/,80,1,"Sep 2, 2024",['Story']
My life is literally riding on this exam…,https://sanctioned-suicide.net/threads/my-life-is-literally-riding-on-this-exam.177428/,198,7,"Sep 2, 2024",['none']
Time For CTB,https://sanctioned-suicide.net/threads/time-for-ctb.177346/,218,4,"Sep 2, 2024",['Discussion']
"desperately wish i was anorexic, lol",https://sanctioned-suicide.net/threads/desperately-wish-i-was-anorexic-lol.176116/,462,30,"Aug 21, 2024",['none']
LOOK UP THE ONSET OF YOUR BENZO (Re: SN),https://sanctioned-suicide.net/threads/look-up-the-onset-of-your-benzo-re-sn.177318/,246,7,"Sep 1, 2024",['Resource']
Who here suffers from chronic pain or other chronic ailments?,https://sanctioned-suicide.net/threads/who-here-suffers-from-chronic-pain-or-other-chronic-ailments.177310/,180,11,"Sep 1, 2024",['none']
Can't find the Light,https://sanctioned-suicide.net/threads/cant-find-the-light.177421/,114,1,"Sep 2, 2024",['none']
Please free me,https://sanctioned-suicide.net/threads/please-free-me.177368/,188,4,"Sep 2, 2024",['Venting']
Being a burden.,https://sanctioned-suicide.net/threads/being-a-burden.177400/,95,1,"Sep 2, 2024",['Venting']
Would buying just a rope from Amazon bring a wellfare check?,https://sanctioned-suicide.net/threads/would-buying-just-a-rope-from-amazon-bring-a-wellfare-check.177249/,553,28,"Sep 1, 2024",['Help']
I’m terrified of failing my attempt,https://sanctioned-suicide.net/threads/im-terrified-of-failing-my-attempt.177431/,119,2,"Sep 2, 2024",['none']
i wish i didn’t have to die,https://sanctioned-suicide.net/threads/i-wish-i-didnt-have-to-die.177197/,441,19,"Aug 31, 2024",['Venting']
how do i find things on this forum,https://sanctioned-suicide.net/threads/how-do-i-find-things-on-this-forum.176985/,345,4,"Aug 29, 2024",['Help']
Cutting tongue,https://sanctioned-suicide.net/threads/cutting-tongue.177386/,229,7,"Sep 2, 2024",['Help']
,https://sanctioned-suicide.net/threads/goodbye-thread-for-p.177306/,,,,['none']
,https://sanctioned-suicide.net/threads/toxic-shock-syndrome-ctb.177417/,,,,['none']
,https://sanctioned-suicide.net/threads/autonomy-should-be-enough-video-r-philosophy.177430/,,,,['none']
,https://sanctioned-suicide.net/threads/you-are-dog-shit-dont-get-offended-so-am-i.177415/,,,,['']
,https://sanctioned-suicide.net/threads/using-prescription-drugs-to-ctb.177423/,,,,['none']
,https://sanctioned-suicide.net/threads/running-out-of-reasons-to-stay.177412/,,1,"Sep 2, 2024",['Venting']
"RAT in pc, car damage, and then discord account disabled... all in one week.",https://sanctioned-suicide.net/threads/rat-in-pc-car-damage-and-then-discord-account-disabled-all-in-one-week.177427/,97,0,"Sep 2, 2024",['Venting']
I don’t even have the energy to CTB,https://sanctioned-suicide.net/threads/i-dont-even-have-the-energy-to-ctb.177405/,237,23,"Sep 2, 2024",['Help']
Are Antiemetics really necessary with SN?,https://sanctioned-suicide.net/threads/are-antiemetics-really-necessary-with-sn.177419/,234,14,"Sep 2, 2024",['Help']
What can be written in a suicide note to alleviate guilt and help them move on?,https://sanctioned-suicide.net/threads/what-can-be-written-in-a-suicide-note-to-alleviate-guilt-and-help-them-move-on.175898/,322,10,"Aug 19, 2024",['none']
Are there really any minimally painful methods that are actually possible to get,https://sanctioned-suicide.net/threads/are-there-really-any-minimally-painful-methods-that-are-actually-possible-to-get.177263/,595,13,"Sep 1, 2024",['Help']
1 Day Preparation- N2,https://sanctioned-suicide.net/threads/1-day-preparation-n2.177374/,165,2,"Sep 2, 2024",['none']
Realizing I've been SA'd,https://sanctioned-suicide.net/threads/realizing-ive-been-sad.176337/,315,3,"Aug 23, 2024",['NSFW']
anxiety?,https://sanctioned-suicide.net/threads/anxiety.177389/,153,9,"Sep 2, 2024",['none']
Introducing myself,https://sanctioned-suicide.net/threads/introducing-myself.176771/,220,6,"Aug 27, 2024",['Venting']
Assisted dying doctor,https://sanctioned-suicide.net/threads/assisted-dying-doctor.177369/,183,5,"Sep 2, 2024",['none']
Anyone else get weird side effects from their meds?,https://sanctioned-suicide.net/threads/anyone-else-get-weird-side-effects-from-their-meds.177308/,183,10,"Sep 1, 2024",['none']
Methods of SH without blades?,https://sanctioned-suicide.net/threads/methods-of-sh-without-blades.176411/,545,19,"Aug 23, 2024",['none']
What’s something you deeply regret doing?,https://sanctioned-suicide.net/threads/whats-something-you-deeply-regret-doing.177079/,686,41,"Aug 30, 2024",['none']
I am inside a shell,https://sanctioned-suicide.net/threads/i-am-inside-a-shell.177399/,49,1,"Sep 2, 2024",['none']
"""There is no foster care system"" 😒",https://sanctioned-suicide.net/threads/there-is-no-foster-care-system.176249/,233,9,"Aug 22, 2024",['Story']
I lost my best friends and it's my fault.,https://sanctioned-suicide.net/threads/i-lost-my-best-friends-and-its-my-fault.175478/,265,5,"Aug 15, 2024",['none']
Hungry and terrified,https://sanctioned-suicide.net/threads/hungry-and-terrified.177394/,219,9,"Sep 2, 2024",['Venting']
Is there anywhere in London to cbt,https://sanctioned-suicide.net/threads/is-there-anywhere-in-london-to-cbt.177219/,233,10,"Aug 31, 2024",['none']
fuck your zodiac sign . what’s your preferred method of SH?,https://sanctioned-suicide.net/threads/fuck-your-zodiac-sign-whats-your-preferred-method-of-sh.142381/,2K,46,"Nov 23, 2023",['Discussion']
I just got a good opportunity to CTB and my body is strangely demanding me to do it,https://sanctioned-suicide.net/threads/i-just-got-a-good-opportunity-to-ctb-and-my-body-is-strangely-demanding-me-to-do-it.173563/,499,9,"Jul 28, 2024",['none']
Letting go and,https://sanctioned-suicide.net/threads/letting-go-and.177397/,75,0,"Sep 2, 2024",['none']
Does all the suffering here ever make you cry?,https://sanctioned-suicide.net/threads/does-all-the-suffering-here-ever-make-you-cry.177328/,294,14,"Sep 1, 2024",['none']
London/UK based friends,https://sanctioned-suicide.net/threads/london-uk-based-friends.177393/,75,1,"Sep 2, 2024",['none']
I wanna get sick and die,https://sanctioned-suicide.net/threads/i-wanna-get-sick-and-die.177378/,212,6,"Sep 2, 2024",['none']
I wish I had enough strength.,https://sanctioned-suicide.net/threads/i-wish-i-had-enough-strength.177379/,95,2,"Sep 2, 2024",['none']
Your reason for CTB,https://sanctioned-suicide.net/threads/your-reason-for-ctb.177355/,201,12,"Sep 2, 2024",['Discussion']
SN extra pure without any purity label,https://sanctioned-suicide.net/threads/sn-extra-pure-without-any-purity-label.177385/,84,1,"Sep 2, 2024",['Help']
Sodium nitrite grade,https://sanctioned-suicide.net/threads/sodium-nitrite-grade.177382/,117,4,"Sep 2, 2024",['none']
think I just bought the perfect painkiller for CTB (SN) lol,https://sanctioned-suicide.net/threads/think-i-just-bought-the-perfect-painkiller-for-ctb-sn-lol.177365/,178,1,"Sep 2, 2024",['none']
What do you think of this Japanese guy and his motivations? (Warning I'm kinda rambling here..),https://sanctioned-suicide.net/threads/what-do-you-think-of-this-japanese-guy-and-his-motivations-warning-im-kinda-rambling-here.177391/,113,1,"Sep 2, 2024",['Discussion']
Sick of trying to be the good guy when it all seems so pointless and I'd rather seek hedonistic pleasure.,https://sanctioned-suicide.net/threads/sick-of-trying-to-be-the-good-guy-when-it-all-seems-so-pointless-and-id-rather-seek-hedonistic-pleasure.177390/,53,0,"Sep 2, 2024",['Venting']
Bubbly's FR Goodbye,https://sanctioned-suicide.net/threads/bubblys-fr-goodbye.177343/,317,10,"Sep 1, 2024",['none']
I suck at talking to women,https://sanctioned-suicide.net/threads/i-suck-at-talking-to-women.177227/,656,27,"Aug 31, 2024",['Venting']
Dealing with homelessness,https://sanctioned-suicide.net/threads/dealing-with-homelessness.177345/,223,6,"Sep 2, 2024",['none']
A cautionary tale of acetaminophen,https://sanctioned-suicide.net/threads/a-cautionary-tale-of-acetaminophen.177323/,140,2,"Sep 1, 2024",['Story']
Trying to give myself a year,https://sanctioned-suicide.net/threads/trying-to-give-myself-a-year.177307/,150,6,"Sep 1, 2024",['none']
Just had a bad day that’s all,https://sanctioned-suicide.net/threads/just-had-a-bad-day-thats-all.177107/,127,2,"Aug 30, 2024",['Venting']
How do I get 150 sleeping pills down my throat?,https://sanctioned-suicide.net/threads/how-do-i-get-150-sleeping-pills-down-my-throat.177226/,529,22,"Aug 31, 2024",['Help']
I'm so done,https://sanctioned-suicide.net/threads/im-so-done.177383/,87,2,"Sep 2, 2024",['Venting']
Is olanzapine a reliable method?,https://sanctioned-suicide.net/threads/is-olanzapine-a-reliable-method.177381/,119,6,"Sep 2, 2024",['Discussion']
SN blood test?,https://sanctioned-suicide.net/threads/sn-blood-test.177375/,94,1,"Sep 2, 2024",['none']
Therapy Without Fear of Confinement Not Possible,https://sanctioned-suicide.net/threads/therapy-without-fear-of-confinement-not-possible.177380/,77,0,"Sep 2, 2024",['none']
meto from online pharmacy,https://sanctioned-suicide.net/threads/meto-from-online-pharmacy.174995/,459,10,"Aug 11, 2024",['Help']
Sometimes I look at life and see no way out,https://sanctioned-suicide.net/threads/sometimes-i-look-at-life-and-see-no-way-out.177376/,72,0,"Sep 2, 2024",['Venting']
,https://sanctioned-suicide.net/threads/ketamine-plus-alcohol-overdose.177373/,,,,['']
,https://sanctioned-suicide.net/threads/im-no-longer-afraid-goodbye.176658/,,,,['']
,https://sanctioned-suicide.net/threads/nihilistic-depression-caused-by-ai.176739/,,,,['none']
,https://sanctioned-suicide.net/threads/weed-instead-of-benzos.177362/,,,,['']
,https://sanctioned-suicide.net/threads/where-should-i-shoot-myself.177360/,,1,"Sep 2, 2024",['Method']
I'm probably going to die whether I want to or not,https://sanctioned-suicide.net/threads/im-probably-going-to-die-whether-i-want-to-or-not.166223/,364,2,"May 25, 2024",['Venting']
Feeling forced to get married.,https://sanctioned-suicide.net/threads/feeling-forced-to-get-married.177353/,101,2,"Sep 2, 2024",['none']
CO method- can it harm others?,https://sanctioned-suicide.net/threads/co-method-can-it-harm-others.177352/,55,0,"Sep 2, 2024",['none']
Is there such a thing as a humane suicide?,https://sanctioned-suicide.net/threads/is-there-such-a-thing-as-a-humane-suicide.177337/,166,2,"Sep 1, 2024",['none']
my depression isn't warranted,https://sanctioned-suicide.net/threads/my-depression-isnt-warranted.177349/,69,1,"Sep 2, 2024",['Venting']
Gonna ctb soon. Using inert gas method.,https://sanctioned-suicide.net/threads/gonna-ctb-soon-using-inert-gas-method.177242/,430,10,"Sep 1, 2024",['Method']
Excitement from progress! (+ Your Preferred Method?),https://sanctioned-suicide.net/threads/excitement-from-progress-your-preferred-method.177184/,429,9,"Aug 31, 2024",['Discussion']
Methods question- does sodium nitrATE (not ITE) work reliably?,https://sanctioned-suicide.net/threads/methods-question-does-sodium-nitrate-not-ite-work-reliably.177333/,185,4,"Sep 1, 2024",['none']
Is SN supposed to be hard to get?,https://sanctioned-suicide.net/threads/is-sn-supposed-to-be-hard-to-get.177342/,308,9,"Sep 1, 2024",['none']
what do you wish would be spoken more about in the realms of “suicide awareness” ?,https://sanctioned-suicide.net/threads/what-do-you-wish-would-be-spoken-more-about-in-the-realms-of-suicide-awareness.177338/,163,14,"Sep 1, 2024",['none']
what is potentiation? (adding drugs),https://sanctioned-suicide.net/threads/what-is-potentiation-adding-drugs.177326/,136,3,"Sep 1, 2024",['Help']
Cyanide method,https://sanctioned-suicide.net/threads/cyanide-method.177341/,134,1,"Sep 1, 2024",['none']
Does crushing pills make them work faster?,https://sanctioned-suicide.net/threads/does-crushing-pills-make-them-work-faster.177336/,110,4,"Sep 1, 2024",['none']
Rage quitting the game of life today,https://sanctioned-suicide.net/threads/rage-quitting-the-game-of-life-today.175161/,8K,200,"Aug 12, 2024",['none']
How to talk about suicide to my family?,https://sanctioned-suicide.net/threads/how-to-talk-about-suicide-to-my-family.177329/,155,5,"Sep 1, 2024",['none']
barbituate alternatives to n,https://sanctioned-suicide.net/threads/barbituate-alternatives-to-n.177127/,269,5,"Aug 30, 2024",['none']
I don't know what to do. I can't do it anymore.,https://sanctioned-suicide.net/threads/i-dont-know-what-to-do-i-cant-do-it-anymore.176905/,384,8,"Aug 28, 2024",['none']
How does SN actually kill you?,https://sanctioned-suicide.net/threads/how-does-sn-actually-kill-you.177312/,373,15,"Sep 1, 2024",['none']
Reducing SI,https://sanctioned-suicide.net/threads/reducing-si.177335/,80,1,"Sep 1, 2024",['Help']
Overdose advice,https://sanctioned-suicide.net/threads/overdose-advice.177330/,97,4,"Sep 1, 2024",['none']
I’m sorry love.,https://sanctioned-suicide.net/threads/im-sorry-love.177327/,153,3,"Sep 1, 2024",['Venting']
i want to be special to someone,https://sanctioned-suicide.net/threads/i-want-to-be-special-to-someone.177316/,209,10,"Sep 1, 2024",['Venting']
vent?,https://sanctioned-suicide.net/threads/vent.176940/,89,2,"Aug 29, 2024",['Venting']
Ctb partner in South Korea/Japan?,https://sanctioned-suicide.net/threads/ctb-partner-in-south-korea-japan.171408/,441,7,"Jul 8, 2024",['none']
No want human,https://sanctioned-suicide.net/threads/no-want-human.177324/,99,1,"Sep 1, 2024",['Venting']
Rate your suicidal thoughts thread (1-10),https://sanctioned-suicide.net/threads/rate-your-suicidal-thoughts-thread-1-10.82445/,102K,2K,"Jan 25, 2022",['none']
The Descent,https://sanctioned-suicide.net/threads/the-descent.177319/,85,1,"Sep 1, 2024",['Venting']
DAE wish they could watch themselves die?,https://sanctioned-suicide.net/threads/dae-wish-they-could-watch-themselves-die.177321/,56,0,"Sep 1, 2024",['none']
Do you believe in dreams??,https://sanctioned-suicide.net/threads/do-you-believe-in-dreams.177303/,268,28,"Sep 1, 2024",['none']
Is suicide moral or immoral?,https://sanctioned-suicide.net/threads/is-suicide-moral-or-immoral.175215/,1K,51,"Aug 13, 2024",['Venting']
Help,https://sanctioned-suicide.net/threads/help.177217/,211,8,"Aug 31, 2024",['none']
Never felt so alone,https://sanctioned-suicide.net/threads/never-felt-so-alone.177239/,175,6,"Aug 31, 2024",['Venting']
What is your opinion on extreme pro-lifers?,https://sanctioned-suicide.net/threads/what-is-your-opinion-on-extreme-pro-lifers.177291/,337,25,"Sep 1, 2024",['Discussion']
I turned 18 recently.,https://sanctioned-suicide.net/threads/i-turned-18-recently.177313/,192,4,"Sep 1, 2024",['none']
I feel like I have no place to go anymore,https://sanctioned-suicide.net/threads/i-feel-like-i-have-no-place-to-go-anymore.177317/,81,0,"Sep 1, 2024",['Venting']
SN Method - feedback welcome,https://sanctioned-suicide.net/threads/sn-method-feedback-welcome.177206/,268,5,"Aug 31, 2024",['none']
quickest way to ctb with a knife?,https://sanctioned-suicide.net/threads/quickest-way-to-ctb-with-a-knife.177315/,131,1,"Sep 1, 2024",['Help']
having doubts,https://sanctioned-suicide.net/threads/having-doubts.177288/,154,11,"Sep 1, 2024",['none']
Alcohol intoxication (coma / possible death),https://sanctioned-suicide.net/threads/alcohol-intoxication-coma-possible-death.177314/,91,0,"Sep 1, 2024",['Method']
My current plan,https://sanctioned-suicide.net/threads/my-current-plan.177311/,171,6,"Sep 1, 2024",['Help']
Sharing my set up for inert gas before I ctb.,https://sanctioned-suicide.net/threads/sharing-my-set-up-for-inert-gas-before-i-ctb.177243/,309,6,"Sep 1, 2024",['Method']
Feeling great about being useless,https://sanctioned-suicide.net/threads/feeling-great-about-being-useless.176703/,474,20,"Aug 26, 2024",['none']
which drug?,https://sanctioned-suicide.net/threads/which-drug.177289/,194,4,"Sep 1, 2024",['none']
"I ate nuttela without realizing it, does it affect my diet sn?",https://sanctioned-suicide.net/threads/i-ate-nuttela-without-realizing-it-does-it-affect-my-diet-sn.177309/,91,1,"Sep 1, 2024",['none']
Life truly didn't get better.,https://sanctioned-suicide.net/threads/life-truly-didnt-get-better.172295/,798,14,"Jul 16, 2024",['Venting']
