Title,Link,Views,Replies,Date,Labels
Anyone else feel like this,https://sanctioned-suicide.net/threads/anyone-else-feel-like-this.178068/,96,2,Saturday at 11:16 PM,['Venting']
Are you also a person that loves too much/is apathetic to everything else?,https://sanctioned-suicide.net/threads/are-you-also-a-person-that-loves-too-much-is-apathetic-to-everything-else.178034/,141,8,Saturday at 6:05 PM,['none']
What is Shtwt?,https://sanctioned-suicide.net/threads/what-is-shtwt.170067/,604,5,"Jun 27, 2024",['NSFW']
Getting drunk and hanging?,https://sanctioned-suicide.net/threads/getting-drunk-and-hanging.178067/,101,1,Saturday at 11:09 PM,['none']
The gulf between who I am an who I could have been is almost unbearable.,https://sanctioned-suicide.net/threads/the-gulf-between-who-i-am-an-who-i-could-have-been-is-almost-unbearable.175936/,369,10,"Aug 19, 2024",['none']
Firearms,https://sanctioned-suicide.net/threads/firearms.178052/,78,1,Saturday at 8:20 PM,['none']
Lidocaine / Bisoprolol advice,https://sanctioned-suicide.net/threads/lidocaine-bisoprolol-advice.159738/,1K,29,"Apr 10, 2024",['Help']
Helium gas method with Galaxy Gas,https://sanctioned-suicide.net/threads/helium-gas-method-with-galaxy-gas.178060/,120,1,Saturday at 9:27 PM,['Method']
Meds import - how do customs know if you have a prescription,https://sanctioned-suicide.net/threads/meds-import-how-do-customs-know-if-you-have-a-prescription.177949/,275,18,Friday at 9:30 PM,['Help']
question about SN method & parts of my plan.,https://sanctioned-suicide.net/threads/question-about-sn-method-parts-of-my-plan.178002/,161,2,Saturday at 11:34 AM,['none']
Can anyone PM me SN sources please?,https://sanctioned-suicide.net/threads/can-anyone-pm-me-sn-sources-please.178047/,122,2,Saturday at 7:46 PM,['none']
Help people,https://sanctioned-suicide.net/threads/help-people.178018/,212,5,Saturday at 2:26 PM,['none']
Shoelace rope?,https://sanctioned-suicide.net/threads/shoelace-rope.178039/,142,5,Saturday at 6:34 PM,['Help']
"How to ""get into"" guns?",https://sanctioned-suicide.net/threads/how-to-get-into-guns.176514/,281,5,"Aug 25, 2024",['Help']
GULPS  w/pics,https://sanctioned-suicide.net/threads/gulps-method-w-pics.176404/,760,11,"Aug 23, 2024",['Method']
Buying Inert Gas in the US,https://sanctioned-suicide.net/threads/buying-inert-gas-in-the-us.177788/,108,1,Thursday at 11:47 AM,['Help']
Is drowning under the influence of sedatives peaceful way to ctb?,https://sanctioned-suicide.net/threads/is-drowning-under-the-influence-of-sedatives-peaceful-way-to-ctb.177193/,343,8,"Aug 31, 2024",['Help']
TW‼️CUTS(is this deep enough to die?),https://sanctioned-suicide.net/threads/tw-cuts-is-this-deep-enough-to-die.177692/,1K,50,Wednesday at 3:47 PM,['NSFW']
Shallow water blackout,https://sanctioned-suicide.net/threads/shallow-water-blackout.177720/,170,4,Wednesday at 7:53 PM,['none']
The pain of regret is crushing,https://sanctioned-suicide.net/threads/the-pain-of-regret-is-crushing.177275/,207,5,"Sep 1, 2024",['none']
Hydroxychloroquine x Amitriptyline x Carvedilol,https://sanctioned-suicide.net/threads/hydroxychloroquine-x-amitriptyline-x-carvedilol.177406/,150,3,"Sep 2, 2024",['none']
"Thinking of ctb with some drug overdose. Any ideas, recommendations, opinions?",https://sanctioned-suicide.net/threads/thinking-of-ctb-with-some-drug-overdose-any-ideas-recommendations-opinions.177912/,248,12,Friday at 4:36 PM,['Help']
Anyone else here with no friends?,https://sanctioned-suicide.net/threads/anyone-else-here-with-no-friends.177908/,569,32,Friday at 4:11 PM,['none']
,https://sanctioned-suicide.net/threads/buying-sn-in-usa.178004/,,,,['']
,https://sanctioned-suicide.net/threads/treading-water-the-law-needs-to-change-its-so-cruel-having-us-exist-needlessly.177247/,,,,['none']
,https://sanctioned-suicide.net/threads/i-failed-my-son-he-was-only-14.177008/,,,,['none']
,https://sanctioned-suicide.net/threads/is-suicide-parents-fault.176137/,,,,['none']
,https://sanctioned-suicide.net/threads/meds-and-overdose.177457/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-from-italy.172007/,,,,['none']
,https://sanctioned-suicide.net/threads/im-looking-for-people-from-northern-italy.177982/,,,,['none']
,https://sanctioned-suicide.net/threads/bookmarked-posts.177999/,,,,['none']
,https://sanctioned-suicide.net/threads/the-feeling-of-wanting-to-commit-suicide-is-horrible-but-at-the-same-time-relieving.177962/,,,,['none']
,https://sanctioned-suicide.net/threads/i-hate-my-birthdays.178006/,,,,['']
,https://sanctioned-suicide.net/threads/would-you-be-willing-to-pay-all-the-money-you-have-and-give-up-all-your-possessions-to-obtain-n.178010/,,,,['none']
,https://sanctioned-suicide.net/threads/im-back-its-getting-bad-again.178017/,,,,['none']
,https://sanctioned-suicide.net/threads/a-question-regarding-jumping.177886/,,,,['']
,https://sanctioned-suicide.net/threads/i-need-someone-to-talk-to.177996/,,,,['']
,https://sanctioned-suicide.net/threads/codeine.178007/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-vs-oxycodone.178008/,,,,['none']
,https://sanctioned-suicide.net/threads/propranolol-40mg.177792/,,,,['none']
,https://sanctioned-suicide.net/threads/everything-requires-so-much-planning.177262/,,,,['']
,https://sanctioned-suicide.net/threads/sn-successful-and-unsuccessful-cases-2023-update.120854/,,,,['none']
,https://sanctioned-suicide.net/threads/failed-attempt-report-inert-gas-asphyxiation.178001/,,,,['']
,https://sanctioned-suicide.net/threads/trying-to-vsed.175397/,,,,['']
,https://sanctioned-suicide.net/threads/wanting-to-ctb-even-more-when-i-look-at-job-offers.177740/,,,,['none']
,https://sanctioned-suicide.net/threads/are-there-other-alcoholics-here.177960/,,7,Friday at 11:05 PM,['none']
Tired of stay around for someone else,https://sanctioned-suicide.net/threads/tired-of-stay-around-for-someone-else.177760/,117,2,Thursday at 4:47 AM,['Venting']
venting,https://sanctioned-suicide.net/threads/venting.177977/,152,10,Saturday at 3:29 AM,['Venting']
30yrs of failed attempts,https://sanctioned-suicide.net/threads/30yrs-of-failed-attempts.177009/,533,9,"Aug 29, 2024",['none']
The pressure to just do it,https://sanctioned-suicide.net/threads/the-pressure-to-just-do-it.177994/,89,0,Saturday at 9:53 AM,['none']
would you still consider ctb if you were rich?,https://sanctioned-suicide.net/threads/would-you-still-consider-ctb-if-you-were-rich.176330/,2K,94,"Aug 23, 2024",['Discussion']
"I want to do it, but I’m too scared to do it by myself, location:CA, US",https://sanctioned-suicide.net/threads/i-want-to-do-it-but-im-too-scared-to-do-it-by-myself-location-ca-us.177904/,135,3,Friday at 3:38 PM,['none']
How old are you?,https://sanctioned-suicide.net/threads/how-old-are-you.128437/,28K,545,"Aug 5, 2023",['none']
An apology to my beloved cat.,https://sanctioned-suicide.net/threads/an-apology-to-my-beloved-cat.176622/,226,4,"Aug 26, 2024",['Venting']
"I don't fear death, I fear not being able to die. Like being homeless on the streets and kept alive by S.I.",https://sanctioned-suicide.net/threads/i-dont-fear-death-i-fear-not-being-able-to-die-like-being-homeless-on-the-streets-and-kept-alive-by-s-i.177939/,119,3,Friday at 8:12 PM,['none']
"Assisted suicide is illegal in California? But anyone who’d like to tell me some successful stories of CTB. That’s okay right? I’m in San Diego, CA.",https://sanctioned-suicide.net/threads/assisted-suicide-is-illegal-in-california-but-anyone-whod-like-to-tell-me-some-successful-stories-of-ctb-thats-okay-right-im-in-san-diego-ca.177868/,233,1,Friday at 7:00 AM,['Resource']
It’s said that once you die your thoughts are now the conscious controller of your reality and you are no longer a slave.,https://sanctioned-suicide.net/threads/its-said-that-once-you-die-your-thoughts-are-now-the-conscious-controller-of-your-reality-and-you-are-no-longer-a-slave.177870/,818,46,Friday at 7:26 AM,['Help']
How can I handle being home alone?,https://sanctioned-suicide.net/threads/how-can-i-handle-being-home-alone.177970/,155,4,Saturday at 1:11 AM,['Help']
My window of opportunity,https://sanctioned-suicide.net/threads/my-window-of-opportunity.177956/,141,5,Friday at 10:24 PM,['none']
Being a human is the second worst curse that could happen to me,https://sanctioned-suicide.net/threads/being-a-human-is-the-second-worst-curse-that-could-happen-to-me.177989/,95,2,Saturday at 7:31 AM,['Venting']
"Please help, how to find DMC?",https://sanctioned-suicide.net/threads/please-help-how-to-find-dmc.177968/,172,4,Saturday at 12:40 AM,['none']
Lost for purpose,https://sanctioned-suicide.net/threads/lost-for-purpose.177974/,76,2,Saturday at 2:31 AM,['none']
there's no reason to be alive,https://sanctioned-suicide.net/threads/theres-no-reason-to-be-alive.177947/,133,5,Friday at 9:19 PM,['Venting']
They enrage me everytime they do this,https://sanctioned-suicide.net/threads/they-enrage-me-everytime-they-do-this.177943/,103,3,Friday at 8:57 PM,['Venting']
I need to distract myself. No I need to kill myself,https://sanctioned-suicide.net/threads/i-need-to-distract-myself-no-i-need-to-kill-myself.177941/,122,3,Friday at 8:23 PM,['none']
I feel like shit today...,https://sanctioned-suicide.net/threads/i-feel-like-shit-today.177973/,79,1,Saturday at 2:06 AM,['Venting']
Your input is appreciated. My alternative to SN.,https://sanctioned-suicide.net/threads/your-input-is-appreciated-my-alternative-to-sn.170916/,898,11,"Jul 4, 2024",['none']
"Planning to ctb this monday, What do you all think of the afterlife? Has anyone experienced a Near Death Experience?",https://sanctioned-suicide.net/threads/planning-to-ctb-this-monday-what-do-you-all-think-of-the-afterlife-has-anyone-experienced-a-near-death-experience.177093/,498,22,"Aug 30, 2024",['Discussion']
BPD love obsession,https://sanctioned-suicide.net/threads/bpd-love-obsession.177507/,272,4,"Sep 3, 2024",['none']
"SN, AE and failure",https://sanctioned-suicide.net/threads/sn-ae-and-failure.175809/,1K,22,"Aug 18, 2024",['Method']
Opening up is a scam.,https://sanctioned-suicide.net/threads/opening-up-is-a-scam.177794/,718,31,Thursday at 12:49 PM,['none']
arguing with the suicidal seems disingenuous,https://sanctioned-suicide.net/threads/arguing-with-the-suicidal-seems-disingenuous.177981/,133,3,Saturday at 4:45 AM,['Venting']
", I've been Section 136'd",https://sanctioned-suicide.net/threads/help-ive-been-section-136d.177984/,136,1,Saturday at 6:01 AM,['Help']
,https://sanctioned-suicide.net/threads/being-trans-feels-like-a-never-ending-nightmare.177926/,,,,['']
,https://sanctioned-suicide.net/threads/95-alcohol-ctb.177445/,,,,['']
,https://sanctioned-suicide.net/threads/how-long-do-you-think-itll-take-for-people-to-find-out-you-ctb.176593/,,,,['']
,https://sanctioned-suicide.net/threads/diatribe-and-self-loathing.175320/,,,,['']
,https://sanctioned-suicide.net/threads/psa-guide-on-how-to-find-an-anchor-point-for-full-suspension-hanging.175101/,,,,['']
,https://sanctioned-suicide.net/threads/should-i-kill-myself-on-my-birthday.177477/,,,,['none']
,https://sanctioned-suicide.net/threads/i-want-to-talk-and-listen-to-you.177969/,,,,['none']
,https://sanctioned-suicide.net/threads/i-need-someone-to-talk-to.177675/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-choose-the-right-source-for-sn.177186/,,,,['']
,https://sanctioned-suicide.net/threads/whos-here-after-an-attempt-with-sn.177972/,,,,['none']
,https://sanctioned-suicide.net/threads/fear-of-death.176221/,,,,['none']
,https://sanctioned-suicide.net/threads/der-deutsche-thread-german.58668/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-get-so-angry-at-night-because-they-feel-only-to-wake-up-as-an-anxiety-mess-barely-able-to-cope.177964/,,,,['none']
,https://sanctioned-suicide.net/threads/why-do-you-want-to-kill-yourself.177251/,,,,['none']
,https://sanctioned-suicide.net/threads/if-when-i-eventually-ctb-id-like-to-be-prepared-for-a-painless-method-with-a-near-100-success-rate.177829/,,,,['']
,https://sanctioned-suicide.net/threads/morphine.177942/,,,,['none']
,https://sanctioned-suicide.net/threads/ctb-help-at-home.176094/,,,,['Help']
Opioid Megathread & Overview,https://sanctioned-suicide.net/threads/opioid-megathread-overview.138948/,19K,75,"Oct 30, 2023",['none']
Rutinoscorbin For SN,https://sanctioned-suicide.net/threads/rutinoscorbin-for-sn.177957/,65,1,Friday at 10:28 PM,['none']
CO method and lack of info in the PPEH,https://sanctioned-suicide.net/threads/co-method-and-lack-of-info-in-the-ppeh.177951/,111,3,Friday at 9:31 PM,['none']
Connections and life,https://sanctioned-suicide.net/threads/connections-and-life.177958/,58,1,Friday at 10:36 PM,['none']
my biggest reason is that life is scary,https://sanctioned-suicide.net/threads/my-biggest-reason-is-that-life-is-scary.177920/,318,24,Friday at 5:32 PM,['Venting']
What’s your method? (poll),https://sanctioned-suicide.net/threads/whats-your-method-poll.177817/,388,19,Thursday at 3:35 PM,['Discussion']
Friends?,https://sanctioned-suicide.net/threads/friends.177890/,293,17,Friday at 1:26 PM,['none']
Anyone with camping experience,https://sanctioned-suicide.net/threads/anyone-with-camping-experience.177935/,153,8,Friday at 7:36 PM,['Help']
DDMA and SN combo method,https://sanctioned-suicide.net/threads/ddma-and-sn-combo-method.177954/,82,0,Friday at 9:45 PM,['Method']
Jumping From Height (Guide),https://sanctioned-suicide.net/threads/jumping-from-height-guide.47978/,11K,116,"Sep 11, 2020",['Method']
Iam looking for very Depressive/Suicidal Music.,https://sanctioned-suicide.net/threads/iam-looking-for-very-depressive-suicidal-music.174871/,2K,75,"Aug 9, 2024",['none']
I wish when I died….,https://sanctioned-suicide.net/threads/i-wish-when-i-died.177952/,72,0,Friday at 9:34 PM,['none']
Transgender Support Megathread,https://sanctioned-suicide.net/threads/transgender-support-megathread.116555/,9K,111,"Apr 23, 2023",['none']
"Hello, world!",https://sanctioned-suicide.net/threads/hello-world.177946/,63,0,Friday at 9:19 PM,['none']
I'm addicted to this site,https://sanctioned-suicide.net/threads/im-addicted-to-this-site.177944/,94,1,Friday at 8:59 PM,['none']
Can I od with these meds?,https://sanctioned-suicide.net/threads/can-i-od-with-these-meds.177934/,95,6,Friday at 7:35 PM,['none']
I'm having my first pregnancy scare,https://sanctioned-suicide.net/threads/im-having-my-first-pregnancy-scare.177933/,85,2,Friday at 7:31 PM,['none']
Being a trans is ass,https://sanctioned-suicide.net/threads/being-a-trans-is-ass.173445/,562,13,"Jul 27, 2024",['Venting']
SN or revolver?,https://sanctioned-suicide.net/threads/sn-or-revolver.177534/,391,17,"Sep 3, 2024",['none']
i failed,https://sanctioned-suicide.net/threads/i-failed.177937/,123,0,Friday at 8:03 PM,['Venting']
"Is Europe, especially Germany, too soft nowadays?",https://sanctioned-suicide.net/threads/is-europe-especially-germany-too-soft-nowadays.177936/,81,0,Friday at 7:59 PM,['Venting']
Anyone else on here 50+ ?,https://sanctioned-suicide.net/threads/anyone-else-on-here-50.177204/,2K,72,"Aug 31, 2024",['none']
Is it rational to browse Sanctioned Suicide?,https://sanctioned-suicide.net/threads/is-it-rational-to-browse-sanctioned-suicide.166720/,2K,31,"May 29, 2024",['none']
I'm lowkey fucked,https://sanctioned-suicide.net/threads/im-lowkey-fucked.176490/,442,7,"Aug 24, 2024",['Venting']
quite tired of being disabled,https://sanctioned-suicide.net/threads/quite-tired-of-being-disabled.176543/,252,6,"Aug 25, 2024",['none']
Grave,https://sanctioned-suicide.net/threads/grave.177929/,64,0,Friday at 6:23 PM,['Venting']
"I have a central line, what can I inject to CTB?",https://sanctioned-suicide.net/threads/i-have-a-central-line-what-can-i-inject-to-ctb.177925/,104,2,Friday at 5:49 PM,['none']
Venting,https://sanctioned-suicide.net/threads/venting.177919/,54,1,Friday at 5:32 PM,['none']
SN in Germany,https://sanctioned-suicide.net/threads/sn-in-germany.177921/,63,0,Friday at 5:36 PM,['none']
Anyone in Oceanside San Diego? With knowledge of proper CTB stories? Maybe wants to hang out? Drink? Do shrooms?,https://sanctioned-suicide.net/threads/anyone-in-oceanside-san-diego-with-knowledge-of-proper-ctb-stories-maybe-wants-to-hang-out-drink-do-shrooms.177906/,60,2,Friday at 3:54 PM,['none']
🎶🎶🎶🎶,https://sanctioned-suicide.net/threads/177916/,87,0,Friday at 5:07 PM,['none']
what has made you cry recently,https://sanctioned-suicide.net/threads/what-has-made-you-cry-recently.177339/,728,52,"Sep 1, 2024",['none']
List of N videos,https://sanctioned-suicide.net/threads/list-of-n-videos.85875/,2K,11,"Mar 11, 2022",['none']
