Title,Link,Views,Replies,Date,Labels
,https://sanctioned-suicide.net/threads/sadistic-universe.171937/,,,,['']
,https://sanctioned-suicide.net/threads/running-out-of-options-need-advice.171939/,,,,['']
,https://sanctioned-suicide.net/threads/lack-any-will-to-live.170515/,,,,['none']
,https://sanctioned-suicide.net/threads/harry-potter-suicide-edition.171676/,,,,['']
,https://sanctioned-suicide.net/threads/wage-slavery.171304/,,,,['']
,https://sanctioned-suicide.net/threads/this-is-the-best-time-in-history-to-be-alive.171932/,,,,['']
,https://sanctioned-suicide.net/threads/kn-purity-question-now-with-answer.169074/,,,,['']
,https://sanctioned-suicide.net/threads/im-from-latinamerica.171935/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-prepare-ctb-with-sn.171834/,,,,['none']
,https://sanctioned-suicide.net/threads/the-only-way-forward-is-underground.171933/,,,,['none']
,https://sanctioned-suicide.net/threads/full-bag-of-charcoal-in-a-car.171926/,,,,['none']
,https://sanctioned-suicide.net/threads/death-by-carbon-dioxide.171931/,,,,['none']
,https://sanctioned-suicide.net/threads/i-have-a-question-how-many-people-here-have-a-romantic-relationship-as-the-primary-factor-in-their-choice-of-suicide.171682/,,,,['none']
SN inspection in customs,https://sanctioned-suicide.net/threads/sn-inspection-in-customs.171927/,101,2,"Jul 13, 2024",['Help']
How long do you think the average SaSu member on here for?,https://sanctioned-suicide.net/threads/how-long-do-you-think-the-average-sasu-member-on-here-for.171754/,543,19,"Jul 11, 2024",['Discussion']
Non Rebreather Mask For Exit Bag?,https://sanctioned-suicide.net/threads/non-rebreather-mask-for-exit-bag.171918/,99,2,"Jul 13, 2024",['none']
please somebody help,https://sanctioned-suicide.net/threads/please-somebody-help.171136/,205,2,"Jul 6, 2024",['Help']
,https://sanctioned-suicide.net/threads/carbon-monoxide.171917/,,,,['none']
,https://sanctioned-suicide.net/threads/ctb-in-sydney.119344/,,,,['none']
,https://sanctioned-suicide.net/threads/what-do-you-think-about-violent-deaths.171466/,,,,['']
,https://sanctioned-suicide.net/threads/journal-article-with-literature-review-on-sn.171909/,,,,['']
,https://sanctioned-suicide.net/threads/one-by-one.171726/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-know-if-a-sn-source-is-pure-enough.171903/,,,,['none']
,https://sanctioned-suicide.net/threads/need-methods-to-feel-adrenaline.171896/,,,,['']
,https://sanctioned-suicide.net/threads/how-people-react-and-treat-you-when-wanting-to-end-your-suffering-vs-a-terminal-illness.170099/,,,,['']
,https://sanctioned-suicide.net/threads/just-venting-p.171904/,,,,['']
,https://sanctioned-suicide.net/threads/ligature-around-neck.169907/,,,,['']
,https://sanctioned-suicide.net/threads/psa-due-to-a-recent-ban-on-sn-its-leaving-a-huge-amount-of-sellers-if-youre-on-the-fence-about-getting-it-you-wont-have-the-option-much-longer.171892/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-apply-for-assisted-suicide.171900/,,,,['none']
,https://sanctioned-suicide.net/threads/i-just-need-it-to-stop.171899/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-want-to-ctb-together-with-sn-this-weekend-or-anyone-willing-to-be-online-to-support.171897/,,,,['']
,https://sanctioned-suicide.net/threads/phoenix-letter.171773/,,,,['none']
,https://sanctioned-suicide.net/threads/everything-will-go-to-shit-because-of-climate-change-anyway.169451/,,,,['none']
,https://sanctioned-suicide.net/threads/hydrogen-sulfide-help.154669/,,,,['none']
,https://sanctioned-suicide.net/threads/does-researching-relax-you.171022/,,,,['none']
,https://sanctioned-suicide.net/threads/first-time-gun-user.171766/,,,,['none']
,https://sanctioned-suicide.net/threads/will-i-become-disabled-if-i-dont-slit-my-wrists-right.171886/,,,,['none']
,https://sanctioned-suicide.net/threads/i-got-all-supplies-needed-for-gas-method.153312/,,,,['']
,https://sanctioned-suicide.net/threads/how-many-pain-pills-to-ctb.171891/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-testing-strips.171879/,,,,['']
,https://sanctioned-suicide.net/threads/chronic-embarrassment-18f.171870/,,,,['none']
,https://sanctioned-suicide.net/threads/i-wanna-do-it-tonight.171875/,,,,['']
,https://sanctioned-suicide.net/threads/is-there-any-other-sn-source-without-dmc.171779/,,,,['none']
,https://sanctioned-suicide.net/threads/anybody-else-just-kinda-floating-through-life-with-no-purpose.171876/,,,,['']
,https://sanctioned-suicide.net/threads/if-you-could-press-a-magic-button-and-instantly-die-as-well-as-wipe-memories-of-you-from-all-your-loved-ones-would-you-do-it.155406/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-death-protocols.168107/,,,,['none']
,https://sanctioned-suicide.net/threads/public-buildings-to-jump-off-in-toledo.26379/,,,,['']
,https://sanctioned-suicide.net/threads/i-wish-i-could-finally-die.170747/,,,,['']
,https://sanctioned-suicide.net/threads/hanging-with-additional-weights.171000/,,,,['none']
,https://sanctioned-suicide.net/threads/i-dont-understand-why-everyone-hates-me.171535/,,,,['']
,https://sanctioned-suicide.net/threads/where-to-store-sn.171884/,,,,['']
,https://sanctioned-suicide.net/threads/i-will-express-everything-i-have-felt-for-a-long-time.171787/,,,,['']
,https://sanctioned-suicide.net/threads/fear-of-suicide-pain-venting-my-story.170775/,,,,['']
,https://sanctioned-suicide.net/threads/i-am-a-failure-with-no-future.171342/,,,,['none']
,https://sanctioned-suicide.net/threads/wrist-cutting-bathtub-lethality.171877/,,,,['none']
,https://sanctioned-suicide.net/threads/good-bye-complete-suspension-in-a-couple-of-hours.171854/,,,,['none']
,https://sanctioned-suicide.net/threads/do-we-ever-know-that-a-ss-member-has-ctbd.171832/,,,,['none']
,https://sanctioned-suicide.net/threads/i-need-someone-to-talk-to.171865/,,,,['none']
,https://sanctioned-suicide.net/threads/they-gave-me-an-expulsion-order.171049/,383,4,"Jul 5, 2024",['Story']
can someone dm me,https://sanctioned-suicide.net/threads/can-someone-dm-me.171874/,102,1,"Jul 12, 2024",['none']
just curious.. can you take benzos before hanging?,https://sanctioned-suicide.net/threads/just-curious-can-you-take-benzos-before-hanging.171539/,152,2,"Jul 10, 2024",['none']
Last Minute Hanging Advice,https://sanctioned-suicide.net/threads/last-minute-hanging-advice.171519/,588,6,"Jul 9, 2024",['none']
Has anyone ever killed themself with a homemade gun?,https://sanctioned-suicide.net/threads/has-anyone-ever-killed-themself-with-a-homemade-gun.171749/,369,22,"Jul 11, 2024",['none']
Attempting this Saturday + my suicide letter and just talking about my life lol,https://sanctioned-suicide.net/threads/attempting-this-saturday-my-suicide-letter-and-just-talking-about-my-life-lol.171275/,465,3,"Jul 7, 2024",['none']
Seniors commit suicide more than younger people? How they do this?,https://sanctioned-suicide.net/threads/seniors-commit-suicide-more-than-younger-people-how-they-do-this.171844/,305,12,"Jul 12, 2024",['none']
Anybody wanna have a call while I am dying,https://sanctioned-suicide.net/threads/anybody-wanna-have-a-call-while-i-am-dying.166838/,925,25,"May 30, 2024",['none']
Would you choose to be saved during your ctb?,https://sanctioned-suicide.net/threads/would-you-choose-to-be-saved-during-your-ctb.170454/,447,20,"Jun 30, 2024",['Discussion']
,https://sanctioned-suicide.net/threads/thoughts-on-the-efficacy-of-corvalol-mini-phenobarbital-with-sn.171817/,,,,['']
,https://sanctioned-suicide.net/threads/more-suicidal-at-night.170752/,,,,['']
,https://sanctioned-suicide.net/threads/who-will-take-care-of-your-financial-assets-responsibilities-when-you-ctb.170996/,,,,['none']
,https://sanctioned-suicide.net/threads/i-need-encouragement.171869/,,,,['none']
,https://sanctioned-suicide.net/threads/would-you-contact-a-loved-one-before-ctb.169562/,,,,['']
,https://sanctioned-suicide.net/threads/now-that-all-sn-is-unavailable-outside-of-business-accounts-whats-the-best-way-to-secure-the-sn-that-i-have.171868/,,,,['']
,https://sanctioned-suicide.net/threads/what-are-the-main-reasons-for-you-being-suicidal-poll.170192/,,,,['']
,https://sanctioned-suicide.net/threads/i-want-to-kill-myself-but-im-scared-of-becoming-permanently-disabled.171856/,,,,['']
,https://sanctioned-suicide.net/threads/this-holes-become-my-whole-life-it-keeps-getting-worse.171866/,,,,['none']
,https://sanctioned-suicide.net/threads/trying-to-obtain-a-firearm-with-a-psychiatric-record-pls-help.163412/,,,,['']
,https://sanctioned-suicide.net/threads/ctb-by-shotgun-survivor.167482/,,,,['']
,https://sanctioned-suicide.net/threads/an-alternative-to-meto.171864/,,,,['none']
,https://sanctioned-suicide.net/threads/i-really-hate-si.169606/,,,,['none']
,https://sanctioned-suicide.net/threads/problem-with-the-rope.168650/,,,,['']
,https://sanctioned-suicide.net/threads/nzz-sarco-the-tesla-of-assisted-suicide-may-soon-be-used-for-the-first-time.171860/,,,,['']
,https://sanctioned-suicide.net/threads/can-paracetamol-kill-me.171812/,,,,['']
,https://sanctioned-suicide.net/threads/man-v-bear-my-side-tw-sa.171026/,,,,['none']
,https://sanctioned-suicide.net/threads/do-you-believe-in-romantic-love.127794/,,,,['']
,https://sanctioned-suicide.net/threads/over-the-last-decade-a-lot-of-young-people-in-my-country-disappeared-and-were-found-drowned.171815/,,,,['']
,https://sanctioned-suicide.net/threads/if-you-learned-reincarnation-was-real-what-would-you-like-to-be-in-your-next-life-regardless-of-ctb.166949/,,,,['']
,https://sanctioned-suicide.net/threads/how-did-u-end-up-here.169475/,,,,['']
,https://sanctioned-suicide.net/threads/stream-of-thoughts.171861/,,,,['none']
,https://sanctioned-suicide.net/threads/i-completely-screwed-up-the-plan.171793/,,,,['']
,https://sanctioned-suicide.net/threads/might-go-on-monday.61381/,,,,['none']
,https://sanctioned-suicide.net/threads/a-lot-of-it-is-mindset-and-working-through-trauma-and-mental-health-not-just-getting-a-job-and-going-to-school.171859/,,,,['']
,https://sanctioned-suicide.net/threads/this-could-be-goodbye.171788/,,,,['none']
,https://sanctioned-suicide.net/threads/are-there-people-from-israel-here.171808/,,,,['']
,https://sanctioned-suicide.net/threads/where-to-get-sn-i-live-in-isra-l.168034/,,,,['none']
,https://sanctioned-suicide.net/threads/who-would-say-sleep-is-the-closest-they-can-get-currently.171113/,,,,['none']
,https://sanctioned-suicide.net/threads/where-to-get-sn-lithuania.171858/,,,,['']
,https://sanctioned-suicide.net/threads/sn-vs-fentanyl.171792/,,,,['none']
,https://sanctioned-suicide.net/threads/mom-makes-me-want-to-self-harm.171266/,,,,['']
,https://sanctioned-suicide.net/threads/do-you-need-a-reason-to-ctb.171827/,,,,['none']
,https://sanctioned-suicide.net/threads/ive-been-testing-the-waters-partial-suspension.171422/,,,,['none']
,https://sanctioned-suicide.net/threads/sodium-nitrite-amount-per-weight.171853/,,,,['none']
,https://sanctioned-suicide.net/threads/saving-lives.171695/,,,,['']
,https://sanctioned-suicide.net/threads/the-swiss-option-lauras-choice-1-45-documentary.171839/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-overcome-si-when-si-is-caused-by-neuro-illness.171852/,,,,['']
,https://sanctioned-suicide.net/threads/seroquel-lethality.171842/,,,,['none']
,https://sanctioned-suicide.net/threads/the-swiss-option-dm-article-about-pegasos.171831/,,,,['none']
,https://sanctioned-suicide.net/threads/constantly-walking-on-eggshells.171847/,,,,['']
,https://sanctioned-suicide.net/threads/how-long-would-you-guys-make-your-suicide-note.171270/,,,,['']
,https://sanctioned-suicide.net/threads/how-can-we-justify-bringing-new-life-into-this-world.171843/,,,,['none']
,https://sanctioned-suicide.net/threads/nitrogen-and-propranolol.171648/,,,,['']
,https://sanctioned-suicide.net/threads/blurted-things-out-and-i-regret-it.170936/,,,,['']
,https://sanctioned-suicide.net/threads/thioacetamide.171841/,,,,['none']
TOXBASE access,https://sanctioned-suicide.net/threads/toxbase-access.148123/,5K,78,"Jan 8, 2024",['Resource']
"My ""boyfriend?"" Knows i ordered SN",https://sanctioned-suicide.net/threads/my-boyfriend-knows-i-ordered-sn.171799/,314,5,"Jul 12, 2024",['Venting']
Conspective article on the efficiency of drugs used for assisted dying,https://sanctioned-suicide.net/threads/conspective-article-on-the-efficiency-of-drugs-used-for-assisted-dying.171838/,51,0,"Jul 12, 2024",['Resource']
"venting, please ignore",https://sanctioned-suicide.net/threads/venting-please-ignore.171833/,76,0,"Jul 12, 2024",['Venting']
