Title,Link,Views,Replies,Date,Labels
,https://sanctioned-suicide.net/threads/anyone-here-work-on-projects-then-abandon-them.179478/,,,,['']
,https://sanctioned-suicide.net/threads/cant-keep-grieving.179519/,,,,['none']
,https://sanctioned-suicide.net/threads/actually-just-placed-an-order-from-dmc.177579/,,,,['none']
,https://sanctioned-suicide.net/threads/im-getting-admitted.179329/,,,,['none']
,https://sanctioned-suicide.net/threads/help-with-n.179379/,,,,['none']
,https://sanctioned-suicide.net/threads/id-rather-die-than-to-work-a-9-5.178101/,,,"Sep 8, 2024",['Venting']
Ppl no care,https://sanctioned-suicide.net/threads/ppl-no-care.179484/,124,1,Friday at 8:37 PM,['Venting']
No talk,https://sanctioned-suicide.net/threads/no-talk.179489/,132,2,Friday at 11:55 PM,['Venting']
"do you guys ever feel like u have to act ""normal"" for the people around you?",https://sanctioned-suicide.net/threads/do-you-guys-ever-feel-like-u-have-to-act-normal-for-the-people-around-you.179467/,286,20,Friday at 4:09 PM,['none']
SN SD to Ireland?,https://sanctioned-suicide.net/threads/sn-sd-to-ireland.179518/,41,0,Saturday at 11:13 AM,['none']
My life has failed,https://sanctioned-suicide.net/threads/my-life-has-failed.179510/,139,7,Saturday at 8:35 AM,['Venting']
"Sam Vaknin is against voluntary death, why?",https://sanctioned-suicide.net/threads/sam-vaknin-is-against-voluntary-death-why.179513/,76,1,Saturday at 10:37 AM,['none']
My cat knows,https://sanctioned-suicide.net/threads/my-cat-knows.179091/,482,11,"Sep 16, 2024",['Story']
Transgender Support Megathread,https://sanctioned-suicide.net/threads/transgender-support-megathread.116555/,10K,114,"Apr 23, 2023",['none']
How does this question make you feel?,https://sanctioned-suicide.net/threads/how-does-this-question-make-you-feel.179509/,151,7,Saturday at 8:19 AM,['none']
CTB Brasil,https://sanctioned-suicide.net/threads/ctb-brasil.176955/,398,15,"Aug 29, 2024",['none']
1-2 weeks left (+ need tips about SN),https://sanctioned-suicide.net/threads/1-2-weeks-left-need-tips-about-sn.179213/,336,9,Wednesday at 3:20 AM,['Method']
Visine for suicide,https://sanctioned-suicide.net/threads/visine-for-suicide.178586/,636,18,"Sep 12, 2024",['none']
Can anyone with medical/pharmacological knowledge answer my question?,https://sanctioned-suicide.net/threads/can-anyone-with-medical-pharmacological-knowledge-answer-my-question.179482/,317,20,Friday at 8:10 PM,['none']
I cannot do it,https://sanctioned-suicide.net/threads/i-cannot-do-it.179455/,358,16,Friday at 1:43 PM,['none']
Okay hello personal life update,https://sanctioned-suicide.net/threads/okay-hello-personal-life-update.179507/,68,0,Saturday at 8:05 AM,['none']
New plan,https://sanctioned-suicide.net/threads/new-plan.179475/,169,2,Friday at 6:33 PM,['Method']
Grief is unfixable,https://sanctioned-suicide.net/threads/grief-is-unfixable.179473/,146,3,Friday at 6:22 PM,['none']
My VSED experiences (Pretty detailed-ish),https://sanctioned-suicide.net/threads/my-vsed-experiences-pretty-detailed-ish.179469/,180,4,Friday at 4:51 PM,['Story']
"(Extremely Nsfw) Russian teenager commit suicide with methadone , streaming everything in discord server , only to be found by his parents",https://sanctioned-suicide.net/threads/extremely-nsfw-russian-teenager-commit-suicide-with-methadone-streaming-everything-in-discord-server-only-to-be-found-by-his-parents.171091/,4K,38,"Jul 5, 2024",['NSFW']
Goodbye,https://sanctioned-suicide.net/threads/goodbye.179012/,1K,26,"Sep 16, 2024",['none']
Anyone else find this website a big blow to their optimism coming in here?,https://sanctioned-suicide.net/threads/anyone-else-find-this-website-a-big-blow-to-their-optimism-coming-in-here.179430/,491,14,Friday at 8:21 AM,['none']
Producing cyanide,https://sanctioned-suicide.net/threads/producing-cyanide.179043/,545,10,"Sep 16, 2024",['Method']
How many times have you failed or chickened out?,https://sanctioned-suicide.net/threads/how-many-times-have-you-failed-or-chickened-out.179447/,249,11,Friday at 12:26 PM,['none']
Help,https://sanctioned-suicide.net/threads/help.179503/,93,0,Saturday at 4:40 AM,['none']
Sugar’s Open Diary,https://sanctioned-suicide.net/threads/sugars-open-diary.172981/,2K,63,"Jul 23, 2024",['Venting']
Sinking into another attempt,https://sanctioned-suicide.net/threads/sinking-into-another-attempt.179501/,90,0,Saturday at 3:59 AM,['none']
Looking for suicidal lonely person like myself,https://sanctioned-suicide.net/threads/looking-for-suicidal-lonely-person-like-myself.179462/,283,8,Friday at 2:54 PM,['none']
What’s stopping you from ctb?,https://sanctioned-suicide.net/threads/whats-stopping-you-from-ctb.174300/,1K,55,"Aug 4, 2024",['Discussion']
Importing DMC SN into Australia,https://sanctioned-suicide.net/threads/importing-dmc-sn-into-australia.177292/,240,3,"Sep 1, 2024",['Help']
Is SN illegal in Australia?,https://sanctioned-suicide.net/threads/is-sn-illegal-in-australia.178342/,108,1,"Sep 10, 2024",['none']
Anyone else writing a diary?,https://sanctioned-suicide.net/threads/anyone-else-writing-a-diary.179471/,137,11,Friday at 5:09 PM,['none']
Girl,https://sanctioned-suicide.net/threads/girl.179490/,104,0,Saturday at 12:04 AM,['Venting']
Does the concept of recovery also not apply to anybody else here?,https://sanctioned-suicide.net/threads/does-the-concept-of-recovery-also-not-apply-to-anybody-else-here.179323/,436,23,Thursday at 7:28 AM,['none']
exactly how much fentanyl for a five foot lady?,https://sanctioned-suicide.net/threads/exactly-how-much-fentanyl-for-a-five-foot-lady.179488/,148,3,Friday at 10:07 PM,['Help']
Have you ever regretted meeting anyone?,https://sanctioned-suicide.net/threads/have-you-ever-regretted-meeting-anyone.179353/,403,31,Thursday at 2:09 PM,['none']
Guns/firearms megathread,https://sanctioned-suicide.net/threads/guns-firearms-megathread.9042/,248K,1K,"Dec 10, 2018",['Method']
Eye Drops as a Method?,https://sanctioned-suicide.net/threads/eye-drops-as-a-method.179485/,243,4,Friday at 8:45 PM,['none']
Video of a successful suicide attempt using the night-night suicide method,https://sanctioned-suicide.net/threads/video-of-a-successful-suicide-attempt-using-the-night-night-suicide-method.177416/,3K,26,"Sep 2, 2024",['Resource']
I hate how suicidal people under 25 get their wish to die invalidated because of age,https://sanctioned-suicide.net/threads/i-hate-how-suicidal-people-under-25-get-their-wish-to-die-invalidated-because-of-age.164439/,1K,28,"May 11, 2024",['Venting']
CO Detectors,https://sanctioned-suicide.net/threads/co-detectors.179381/,120,5,Thursday at 7:10 PM,['none']
i can't stop crying,https://sanctioned-suicide.net/threads/i-cant-stop-crying.178164/,224,4,"Sep 8, 2024",['none']
Complex,https://sanctioned-suicide.net/threads/complex.179487/,93,0,Friday at 9:07 PM,['Venting']
Ctb plan outlined,https://sanctioned-suicide.net/threads/ctb-plan-outlined.178812/,498,17,"Sep 14, 2024",['none']
,https://sanctioned-suicide.net/threads/how-can-i-get-metoclopramide-or-another-antiemetic-for-sn-in-romania.166697/,,,,['none']
,https://sanctioned-suicide.net/threads/question-about-n-method-going-to-peru-tomorrow.172555/,,,,['']
,https://sanctioned-suicide.net/threads/having-an-honest-bf.179476/,,,,['none']
,https://sanctioned-suicide.net/threads/just-a-college-dude-looking-ti-ctb-with-sn.179466/,,,,['']
,https://sanctioned-suicide.net/threads/just-using-a-razor-blade-to-die.179310/,,,,['']
,https://sanctioned-suicide.net/threads/pisstaking-is-leading-me-to-suicide.179422/,,14,Friday at 7:24 AM,['none']
Hiring a hitman as a ctb method?,https://sanctioned-suicide.net/threads/hiring-a-hitman-as-a-ctb-method.179431/,331,8,Friday at 8:45 AM,['Method']
does anyone know where I can get N in Argentina?,https://sanctioned-suicide.net/threads/does-anyone-know-where-i-can-get-n-in-argentina.178788/,595,21,"Sep 14, 2024",['Help']
Tired of being sick and tired,https://sanctioned-suicide.net/threads/tired-of-being-sick-and-tired.179159/,122,4,Tuesday at 4:57 PM,['Venting']
Blanket statements that apply to everyone but you,https://sanctioned-suicide.net/threads/blanket-statements-that-apply-to-everyone-but-you.178644/,261,13,"Sep 12, 2024",['none']
I'm getting ready for CTB tonight,https://sanctioned-suicide.net/threads/im-getting-ready-for-ctb-tonight.179154/,697,27,Tuesday at 3:47 PM,['none']
Need some advice on partial suspension hanging,https://sanctioned-suicide.net/threads/need-some-advice-on-partial-suspension-hanging.179335/,216,4,Thursday at 10:47 AM,['none']
I hate how I'm just perpetually circling the drain,https://sanctioned-suicide.net/threads/i-hate-how-im-just-perpetually-circling-the-drain.179463/,100,1,Friday at 3:06 PM,['Venting']
Its so difficult to live normally.,https://sanctioned-suicide.net/threads/its-so-difficult-to-live-normally.179445/,132,3,Friday at 12:01 PM,['Venting']
"what will 1,200mg of Benadryl do?",https://sanctioned-suicide.net/threads/what-will-1-200mg-of-benadryl-do.179465/,153,3,Friday at 3:09 PM,['none']
How do i punish myself for being such an awful person?,https://sanctioned-suicide.net/threads/how-do-i-punish-myself-for-being-such-an-awful-person.179442/,217,14,Friday at 10:58 AM,['Venting']
I never expected to living this long,https://sanctioned-suicide.net/threads/i-never-expected-to-living-this-long.178646/,238,5,"Sep 12, 2024",['Help']
Doubts about the day of my suicide,https://sanctioned-suicide.net/threads/doubts-about-the-day-of-my-suicide.179464/,113,3,Friday at 3:07 PM,['none']
"Goodbye, I think.",https://sanctioned-suicide.net/threads/goodbye-i-think.178597/,531,10,"Sep 12, 2024",['none']
"I don't want CTB but her, but without her, we are CTB",https://sanctioned-suicide.net/threads/i-dont-want-ctb-but-her-but-without-her-we-are-ctb.179452/,164,3,Friday at 12:59 PM,['none']
My doctor refuses to prescribe metoclopramide,https://sanctioned-suicide.net/threads/my-doctor-refuses-to-prescribe-metoclopramide.179427/,233,10,Friday at 8:08 AM,['Venting']
SN or SA Source?,https://sanctioned-suicide.net/threads/sn-or-sa-source.179375/,211,5,Thursday at 5:28 PM,['none']
"Anyone else want to die, but don't want to push that on their parents?",https://sanctioned-suicide.net/threads/anyone-else-want-to-die-but-dont-want-to-push-that-on-their-parents.536/,3K,29,"May 30, 2018",['Discussion']
I'm 7 months pregnant and I will CTB,https://sanctioned-suicide.net/threads/im-7-months-pregnant-and-i-will-ctb.179338/,1K,33,Thursday at 11:36 AM,['none']
Is this sn pure?,https://sanctioned-suicide.net/threads/is-this-sn-pure.179414/,306,9,Friday at 5:23 AM,['Help']
Dmc tracking,https://sanctioned-suicide.net/threads/dmc-tracking.178467/,385,17,"Sep 11, 2024",['none']
Saying goodbye to my friend just before CTB is a bad idea?,https://sanctioned-suicide.net/threads/saying-goodbye-to-my-friend-just-before-ctb-is-a-bad-idea.179453/,122,1,Friday at 1:09 PM,['none']
Polish Source W… cancelled my SN order,https://sanctioned-suicide.net/threads/polish-source-w-cancelled-my-sn-order.178996/,335,5,"Sep 16, 2024",['none']
Just received my last package,https://sanctioned-suicide.net/threads/just-received-my-last-package.179415/,232,5,Friday at 6:14 AM,['none']
Last day,https://sanctioned-suicide.net/threads/last-day.179360/,173,4,Thursday at 3:31 PM,['none']
I’m CTB 😊 Goodbye everyone.,https://sanctioned-suicide.net/threads/im-ctb-goodbye-everyone.179428/,361,14,Friday at 8:14 AM,['none']
"i know where to get fentanyl, what's this method like?",https://sanctioned-suicide.net/threads/i-know-where-to-get-fentanyl-whats-this-method-like.178778/,360,5,"Sep 13, 2024",['Help']
Just started my regiment,https://sanctioned-suicide.net/threads/just-started-my-regiment.177161/,1K,23,"Aug 31, 2024",['none']
MAID in Canada??,https://sanctioned-suicide.net/threads/maid-in-canada.179440/,105,4,Friday at 10:16 AM,['none']
I have no idea describe this and Im hoping someone here also gets it.,https://sanctioned-suicide.net/threads/i-have-no-idea-describe-this-and-im-hoping-someone-here-also-gets-it.178109/,315,6,"Sep 8, 2024",['Help']
My parents won't give me my inheritance to pay for euthanasia at Dignitas,https://sanctioned-suicide.net/threads/my-parents-wont-give-me-my-inheritance-to-pay-for-euthanasia-at-dignitas.179433/,154,2,Friday at 9:24 AM,['none']
Considering SN but fear of death,https://sanctioned-suicide.net/threads/considering-sn-but-fear-of-death.179438/,110,1,Friday at 10:11 AM,['Help']
Meu método com SN (PT-BR),https://sanctioned-suicide.net/threads/meu-metodo-com-sn-pt-br.174705/,602,14,"Aug 8, 2024",['Method']
"Abuse, Bullying and Trauma Megathread",https://sanctioned-suicide.net/threads/abuse-bullying-and-trauma-megathread.81190/,10K,77,"Jan 6, 2022",['none']
how salty is SN?,https://sanctioned-suicide.net/threads/how-salty-is-sn.177039/,381,10,"Aug 30, 2024",['Method']
Is this high enough?,https://sanctioned-suicide.net/threads/is-this-high-enough.179435/,120,1,Friday at 9:41 AM,['none']
Sensitive neck after trying to find carotid artery,https://sanctioned-suicide.net/threads/sensitive-neck-after-trying-to-find-carotid-artery.179436/,89,0,Friday at 9:56 AM,['none']
Русский чат // Russian Community chat,https://sanctioned-suicide.net/threads/russkij-chat-russian-community-chat.134591/,52K,794,"Sep 29, 2023",['Discussion']
CTB methods to make it look like an accident,https://sanctioned-suicide.net/threads/ctb-methods-to-make-it-look-like-an-accident.179424/,187,3,Friday at 7:59 AM,['Method']
Tired.,https://sanctioned-suicide.net/threads/tired.179303/,103,2,Wednesday at 11:30 PM,['Venting']
What is the expiration limit of SN?,https://sanctioned-suicide.net/threads/what-is-the-expiration-limit-of-sn.179418/,128,3,Friday at 6:25 AM,['Method']
please let this be over,https://sanctioned-suicide.net/threads/please-let-this-be-over.179413/,160,4,Friday at 4:51 AM,['none']
Need help. Ways that don’t work.,https://sanctioned-suicide.net/threads/need-help-ways-that-dont-work.179421/,122,3,Friday at 7:01 AM,['none']
Goodbye,https://sanctioned-suicide.net/threads/goodbye.179401/,314,10,Thursday at 11:48 PM,['none']
Poverty,https://sanctioned-suicide.net/threads/poverty.175883/,276,6,"Aug 18, 2024",['none']
,https://sanctioned-suicide.net/threads/there-are-some-days-i-dont-even-want-to-get-up-from-bed.179405/,,,,['']
,https://sanctioned-suicide.net/threads/tired-of-having-to-hide.179396/,,,,['none']
,https://sanctioned-suicide.net/threads/if-you-could-push-a-button-to-get-rid-of-your-suicidal-thoughts-would-you-poll.178547/,,,,['']
,https://sanctioned-suicide.net/threads/today-i-bought-the-meds-and-ordered-sn-yay.179389/,,,,['none']
,https://sanctioned-suicide.net/threads/is-the-dmc-website-not-available-for-people-in-the-usa.177797/,,,"Sep 5, 2024",['none']
Firearm SI?,https://sanctioned-suicide.net/threads/firearm-si.176884/,497,11,"Aug 28, 2024",['Method']
Pre-existing health issues and ctb,https://sanctioned-suicide.net/threads/pre-existing-health-issues-and-ctb.179429/,42,0,Friday at 8:15 AM,['none']
I'm Losing My Fucking Mind,https://sanctioned-suicide.net/threads/im-losing-my-fucking-mind.179426/,83,0,Friday at 8:05 AM,['none']
Do NOT ship SN into Australia,https://sanctioned-suicide.net/threads/do-not-ship-sn-into-australia.178345/,766,14,"Sep 10, 2024",['none']
"N in Peru, need help",https://sanctioned-suicide.net/threads/n-in-peru-need-help.174923/,605,14,"Aug 10, 2024",['none']
Reassurance / How bad is SN really?,https://sanctioned-suicide.net/threads/reassurance-how-bad-is-sn-really.178622/,1K,21,"Sep 12, 2024",['Discussion']
My teeth are making me feel more suicidal than ever.,https://sanctioned-suicide.net/threads/my-teeth-are-making-me-feel-more-suicidal-than-ever.179282/,561,24,Wednesday at 5:57 PM,['none']
CTB with gun,https://sanctioned-suicide.net/threads/ctb-with-gun.179397/,169,4,Thursday at 10:35 PM,['none']
600 liter helium cylinders do not exist,https://sanctioned-suicide.net/threads/600-liter-helium-cylinders-do-not-exist.179412/,113,3,Friday at 4:17 AM,['none']
What is the best way to test SN,https://sanctioned-suicide.net/threads/what-is-the-best-way-to-test-sn.157420/,303,5,"Mar 24, 2024",['Help']
Euthanasia - the easy way out?,https://sanctioned-suicide.net/threads/euthanasia-the-easy-way-out.179276/,289,9,Wednesday at 4:45 PM,['none']
I have a stupid question,https://sanctioned-suicide.net/threads/i-have-a-stupid-question.173747/,210,3,"Jul 30, 2024",['Help']
DMC ships to Canada!,https://sanctioned-suicide.net/threads/dmc-ships-to-canada.169179/,1K,26,"Jun 19, 2024",['none']
How to get antiemetics for SN uk??,https://sanctioned-suicide.net/threads/how-to-get-antiemetics-for-sn-uk.179368/,112,4,Thursday at 4:32 PM,['none']
Need help,https://sanctioned-suicide.net/threads/need-help.179410/,74,0,Friday at 4:02 AM,['Help']
SN on Amazon,https://sanctioned-suicide.net/threads/sn-on-amazon.178222/,1K,32,"Sep 9, 2024",['none']
Quantum immortality as a concept is terrifying,https://sanctioned-suicide.net/threads/quantum-immortality-as-a-concept-is-terrifying.179273/,281,7,Wednesday at 4:42 PM,['Venting']
What song will you play during your suicide?,https://sanctioned-suicide.net/threads/what-song-will-you-play-during-your-suicide.178185/,1K,63,"Sep 9, 2024",['none']
SN blood test?,https://sanctioned-suicide.net/threads/sn-blood-test.177375/,311,6,"Sep 2, 2024",['none']
Parents,https://sanctioned-suicide.net/threads/parents.179403/,131,4,Friday at 1:17 AM,['Help']
"Can anyone recommend a carbon monoxide meter that goes upto 10,000 meters in india?",https://sanctioned-suicide.net/threads/can-anyone-recommend-a-carbon-monoxide-meter-that-goes-upto-10-000-meters-in-india.179408/,60,0,Friday at 2:30 AM,['none']
27 club here i come,https://sanctioned-suicide.net/threads/27-club-here-i-come.179116/,914,29,Tuesday at 7:44 AM,['none']
My boyfriend. again.,https://sanctioned-suicide.net/threads/my-boyfriend-again.179297/,334,7,Wednesday at 8:57 PM,['Venting']
"Losing My Will to CTB, Partly Because My Plan Has Too Many Points of Possible Failure",https://sanctioned-suicide.net/threads/losing-my-will-to-ctb-partly-because-my-plan-has-too-many-points-of-possible-failure.179362/,127,1,Thursday at 4:00 PM,['none']
What is the most practical yet lethal substance?,https://sanctioned-suicide.net/threads/what-is-the-most-practical-yet-lethal-substance.179376/,189,1,Thursday at 6:33 PM,['none']
"1 year for a better life? or CTB? If you had the option between CTB and getting your life together, which would you choose?",https://sanctioned-suicide.net/threads/1-year-for-a-better-life-or-ctb-if-you-had-the-option-between-ctb-and-getting-your-life-together-which-would-you-choose.177726/,622,30,"Sep 4, 2024",['Discussion']
Another Botched Attempt,https://sanctioned-suicide.net/threads/another-botched-attempt.178655/,676,14,"Sep 13, 2024",['Venting']
How can I make this easier on my parents?,https://sanctioned-suicide.net/threads/how-can-i-make-this-easier-on-my-parents.179398/,145,3,Thursday at 11:09 PM,['none']
Philippines reliable SN Source,https://sanctioned-suicide.net/threads/philippines-reliable-sn-source.157000/,448,4,"Mar 21, 2024",['Resource']
Recent experience with lamotrigine (Lamictal) + propranolol overdose,https://sanctioned-suicide.net/threads/recent-experience-with-lamotrigine-lamictal-propranolol-overdose.171126/,677,10,"Jul 6, 2024",['Method']
Living with psychosis,https://sanctioned-suicide.net/threads/living-with-psychosis.178162/,425,13,"Sep 8, 2024",['none']
My current plan,https://sanctioned-suicide.net/threads/my-current-plan.177311/,463,12,"Sep 1, 2024",['Help']
This Timeline,https://sanctioned-suicide.net/threads/this-timeline.179392/,117,1,Thursday at 10:04 PM,['Venting']
Your favorite suicide cult?,https://sanctioned-suicide.net/threads/your-favorite-suicide-cult.179395/,177,7,Thursday at 10:33 PM,['none']
WHY AM I WIRED LIKE THIS!!!!!,https://sanctioned-suicide.net/threads/why-am-i-wired-like-this.179324/,184,5,Thursday at 7:32 AM,['Venting']
Just venting,https://sanctioned-suicide.net/threads/just-venting.179394/,60,0,Thursday at 10:26 PM,['Venting']
